structure_id,endpoint,assay_family,n_measurements,n_source_rows,n_cross_source_mirror_rows_collapsed,n_sources,n_exact_measurements,n_censored_measurements,n_approximate_measurements,p_activity_median,p_activity_best,p_activity_min,value_nm_median,value_nm_best,endpoints,n_endpoints,endpoint_families,n_endpoint_families,assay_families,n_assay_families,sources,compound_ids,target_names,document_years,relations,smiles,original_smiles,canonical_smiles,standardized_smiles,inchi_key,standard_inchi_key,structure_standardization_status,activity_range_log10,is_activity_heterogeneous,heterogeneity_log_spread_threshold,censoring_policy,aggregation_value_semantics,potency_class,active_100nM,active_1uM,scored_menin_endpoint,scored_menin_assay_family,has_observed_primary_herg_record,predicted_herg_blocker_probability,predicted_herg_probability_entropy_bits,herg_max_training_tanimoto,herg_nearest_training_smiles,herg_inside_applicability_domain,predicted_herg_risk,mol_wt,exact_mol_wt,logp,tpsa,h_bond_donors,h_bond_acceptors,rotatable_bonds,ring_count,aromatic_ring_count,fraction_csp3,heavy_atom_count,formal_charge,invalid_structure,qed,pains_alert_count,brenk_alert_count,nih_alert_count,pains_alerts,brenk_alerts,nih_alerts,scaffold_key,scaffold_method,series_id,series_size,connectivity_key,connectivity_group_size,nearest_neighbor_achiral_tanimoto,nearest_neighbor_achiral_structure_id,nearest_neighbor_chiral_tanimoto,nearest_neighbor_chiral_structure_id,local_novelty_achiral,property_window_violation_count,property_window_violations,property_desirability,ro5_violation_count,veber_violation_count,apparent_ligand_efficiency_kcal_per_mol_per_heavy_atom,apparent_lipophilic_ligand_efficiency,similarity_cluster_id,similarity_cluster_size,similarity_cluster_representative
STR-5324B66A4DD700AAE4E7,IC50,biochemical_binding,1,2,1,2,1,0,0,5.958607314841775,5.958607314841775,5.958607314841775,1100.0,1100.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5924283,Menin,2021,=,N#Cc1ccc(OCCCN2CCC(C3(C4CCCC4)CNC(=O)c4ccccc43)CC2)cc1,N#Cc1ccc(OCCCN2CCC(C3(C4CCCC4)CNC(=O)c4ccccc43)CC2)cc1,N#Cc1ccc(OCCCN2CCC(C3(C4CCCC4)CNC(=O)c4ccccc43)CC2)cc1,N#Cc1ccc(OCCCN2CCC(C3(C4CCCC4)CNC(=O)c4ccccc43)CC2)cc1,ZJQMJBUZUHDYAS-UHFFFAOYSA-N,ZJQMJBUZUHDYAS-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.9592849577215188,0.2455610809314017,0.3283582031726837,c1ccc(-c2ccc(OCCCCCN3CCCCCC3)cc2)cc1,True,high,457.6180000000002,457.27292736,4.910780000000004,65.36,1.0,4.0,7.0,5.0,2.0,0.5172413793103449,34.0,0.0,0.0,0.6001488125707367,0,1,0,,Aliphatic_long_chain,,O=C1NCC(C2CCCC2)(C2CCN(CCCOc3ccccc3)CC2)c2ccccc21,bemis_murcko,SER-BD823B8B64B84571,1,ZJQMJBUZUHDYAS,1,0.6923076923076923,STR-EC9D5328307E3ED96B61,0.6923076923076923,STR-EC9D5328307E3ED96B61,0.3076923076923077,0,,1.0,0,0,0.2390453052189464,1.0478273148417705,CLU-A59C2BC6789F5C40,1,STR-5324B66A4DD700AAE4E7
STR-5368CF10D83D68530041,IC50,biochemical_binding,1,1,0,1,1,0,0,6.823908740944319,6.823908740944319,6.823908740944319,150.0,150.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531929,Menin,2026,=,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCC(C)(C)NC)C(C)C)C2)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)OC2=C(N=CN=N2)N3CCC4(C3)CN(C4)[C@H](CCC(C)(C)NC)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCC(C)(C)NC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCC(C)(C)NC)C(C)C)C2)C(C)C,DWGJLXQABXXXMP-RUZDIDTESA-N,DWGJLXQABXXXMP-RUZDIDTESA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True,IC50,biochemical_binding,False,0.8035787437421407,0.7147126053771706,0.2300885021686554,CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1)C(F)(F)F,False,high,569.7700000000003,569.385351996,4.988400000000005,86.72,1.0,8.0,12.0,4.0,2.0,0.6774193548387096,41.0,0.0,0.0,0.3827982559193653,0,0,0,,,,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,SER-F7B9115420359440,176,DWGJLXQABXXXMP,2,1.0,STR-79F48E1A5DF36F1BBEBF,0.8809523809523809,STR-D6B8ADC97BD5868798A4,0.0,0,,1.0,1,1,0.2270197932353183,1.8355087409443136,CLU-3B3670B85667A6B8,184,STR-D7B6A133DED6C54A6E85
STR-53AEACA9E792A76EA570,IC50,biochemical_binding,1,2,1,2,1,0,0,6.950781977329818,6.950781977329818,6.950781977329818,112.0,112.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5937223,Menin,2021,=,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C)cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C)cc3)C2)CC1,VIVQBGAVUNUMKT-MYABOAQRSA-N,VIVQBGAVUNUMKT-MYABOAQRSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True,IC50,biochemical_binding,False,0.842963995651341,0.6271713461622039,0.2747252881526947,CCOC(=O)N1[C@@H]2CC[C@H]1C[C@H](CN1CC[C@H](N3C(=O)Cc4ccccc43)C1)C2,True,high,500.6870000000004,500.31512652,5.1295000000000055,68.6,1.0,5.0,7.0,5.0,2.0,0.5483870967741935,37.0,0.0,0.0,0.5708941864321714,1,0,0,anil_di_alk_E(186),,,c1ccc(C(C2CCCC2)C2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,SER-FBD8412D03D2F209,47,VIVQBGAVUNUMKT,2,1.0,STR-FE6ABAC0F054BFEC1BAA,0.8714285714285714,STR-8DC5EC4D0143F4C7CD6A,0.0,0,,1.0,2,0,0.2562396382994019,1.8212819773298128,CLU-09CD093C2B53B295,112,STR-09E54D8A9B952AC86D2A
STR-5470E2C155BCDC752B33,IC50,biochemical_binding,1,2,1,2,1,0,0,6.769551078621726,6.769551078621726,6.769551078621726,170.0,170.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5850439,Menin,2021,=,CCNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CCNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CCNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CCNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,GGRLJDZHMGTFIW-AFLWYUAHSA-N,GGRLJDZHMGTFIW-AFLWYUAHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True,IC50,biochemical_binding,False,0.694744393174429,0.887620746961473,0.2450980395078659,CCOC(=O)N1[C@@H]2CC[C@H]1C[C@H](CN1CC[C@H](N3C(=O)Cc4ccccc43)C1)C2,False,medium,641.8380000000001,641.303575856,5.438980000000006,115.62999999999998,1.0,8.0,10.0,6.0,3.0,0.4722222222222222,46.0,0.0,0.0,0.3113950522757049,0,0,0,,,,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,SER-B92687DE56E5CCCB,44,GGRLJDZHMGTFIW,2,1.0,STR-F6B3210B924167EFDCBB,0.875,STR-09E54D8A9B952AC86D2A,0.0,0,,1.0,2,0,0.2007319058965224,1.3305710786217195,CLU-09CD093C2B53B295,112,STR-09E54D8A9B952AC86D2A
STR-5472A1D1C6965F08A7DA,IC50,biochemical_binding,1,2,1,2,1,0,0,5.522878745280337,5.522878745280337,5.522878745280337,3000.0,3000.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5985714,Menin,2021,=,C=C(C)CC1(C2CCN(CCCOc3ccc(C#N)cc3)CC2)NCCc2ccccc21,C=C(C)CC1(C2CCN(CCCOc3ccc(C#N)cc3)CC2)NCCc2ccccc21,C=C(C)CC1(C2CCN(CCCOc3ccc(C#N)cc3)CC2)NCCc2ccccc21,C=C(C)CC1(C2CCN(CCCOc3ccc(C#N)cc3)CC2)NCCc2ccccc21,BJWRQZGJMPXJHK-UHFFFAOYSA-N,BJWRQZGJMPXJHK-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.9604220079802532,0.2403539415323461,0.3000000119209289,c1ccc(-c2ccc(OCCCCCN3CCCCCC3)cc2)cc1,True,high,429.6080000000002,429.27801274,5.046580000000005,48.29,1.0,4.0,8.0,4.0,2.0,0.4642857142857143,32.0,0.0,0.0,0.4713778613879221,0,2,0,,Aliphatic_long_chain;isolated_alkene,,c1ccc(OCCCN2CCC(C3NCCc4ccccc43)CC2)cc1,bemis_murcko,SER-57237C691D760FE1,9,BJWRQZGJMPXJHK,1,0.78125,STR-73D39D8A425861DCE560,0.78125,STR-73D39D8A425861DCE560,0.21875,0,,1.0,1,0,0.2354127065175744,0.4762987452803324,CLU-C8AD6A63BE1D675A,36,STR-36584B3033D9C455D195
STR-547D0767F033066A0D80,IC50,biochemical_binding,2,2,0,2,2,0,0,5.952764435679177,5.958607314841775,5.94692155651658,1115.0,1100.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,132104733;CHEMBL4448156,Menin,2019;2023,=,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(Cc5ccncc5)Cc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(Cc5ccncc5)Cc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(Cc5ccncc5)Cc5ccccc54)CC3)C2)cc1,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(Cc5ccncc5)Cc5ccccc54)CC3)C2)cc1,JWEDAQZBBWRXDT-UHFFFAOYSA-N,JWEDAQZBBWRXDT-UHFFFAOYSA-N,standardized,0.0116857583251945,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.8850226431093849,0.5147489870694527,0.2352941185235977,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccncc1)c1ccc(Cl)cc1,False,high,661.9160000000002,661.345046744,6.601600000000008,69.64000000000001,0.0,7.0,9.0,8.0,4.0,0.45,48.0,0.0,0.0,0.2002701442803915,0,0,0,,,,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(Cc5ccncc5)Cc5ccccc54)CC3)C2)cc1,bemis_murcko,SER-FB0AFC12D8D97E32,1,JWEDAQZBBWRXDT,1,0.8656716417910447,STR-A70185AE5063299B6804,0.8656716417910447,STR-A70185AE5063299B6804,0.1343283582089552,2,logp:above_max;mol_wt:above_max,0.6666666666666667,2,0,0.1691577227138833,-0.648835564320831,CLU-21F81BBF17106F2B,37,STR-073AD85CF5EE1E9C87AB
STR-54ED728D29C775C2EEED,IC50,biochemical_binding,1,2,1,2,1,0,0,4.841637507904751,4.841637507904751,4.841637507904751,14400.0,14400.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5851276,Menin,2021,=,CS(=O)(=O)CO[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CS(=O)(=O)CO[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CS(=O)(=O)CO[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CS(=O)(=O)CO[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,RCDWXAWZKNCQGU-IEKJTBOOSA-N,RCDWXAWZKNCQGU-IEKJTBOOSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,low_or_inactive_>10uM,False,False,IC50,biochemical_binding,False,0.7680101014028247,0.7814640478896762,0.2282608747482299,CC(C)(O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,False,high,662.878,662.259662444,4.711580000000005,120.66999999999996,0.0,9.0,11.0,6.0,3.0,0.4857142857142857,46.0,0.0,0.0,0.2874957143278551,0,0,0,,,,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,SER-B92687DE56E5CCCB,44,RCDWXAWZKNCQGU,2,1.0,STR-8271C886AE561654AC45,0.7974683544303798,STR-7C604423619052A15AC8,0.0,1,mol_wt:above_max,0.8333333333333334,1,1,0.1435650774083061,0.1300575079047456,CLU-09CD093C2B53B295,112,STR-09E54D8A9B952AC86D2A
STR-54F1327250956FC1E73B,IC50,biochemical_binding,1,2,1,2,1,0,0,4.123205023799299,4.123205023799299,4.123205023799299,75300.0,75300.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5854424,Menin,2021,=,CS(=O)(=O)CCC(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,CS(=O)(=O)CCC(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,CS(=O)(=O)CCC(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,CS(=O)(=O)CCC(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,CVDVJOMFEXSJCM-UHFFFAOYSA-N,CVDVJOMFEXSJCM-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,low_or_inactive_>10uM,False,False,IC50,biochemical_binding,False,0.9596341287331271,0.2439671878291534,0.3333333432674408,CS(=O)(=O)c1ccc(Cn2c(NC3CCN(CCc4ccc(C#N)cc4)CC3)nc3ccccc32)cc1,True,high,465.6190000000004,465.208612852,3.935460000000003,94.19,0.0,6.0,10.0,3.0,2.0,0.4615384615384615,33.0,0.0,0.0,0.4935261968040235,0,1,0,,Aliphatic_long_chain,,c1ccc(CC2CCN(CCCOc3ccccc3)CC2)cc1,bemis_murcko,SER-60DE72E68A5873A2,3,CVDVJOMFEXSJCM,1,0.6666666666666666,STR-B9852EE345EDCE391831,0.6666666666666666,STR-B9852EE345EDCE391831,0.3333333333333333,0,,1.0,0,0,0.170425807650371,0.1877450237992954,CLU-E9D610E8E8F38FE9,2,STR-54F1327250956FC1E73B
STR-551B85BEC657362DBF0B,IC50,biochemical_binding,1,2,1,2,1,0,0,5.42021640338319,5.42021640338319,5.42021640338319,3800.0,3800.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL1622912,Menin,2015,=,CCc1cc2c(N3CCN(c4nnc(CC)s4)CC3)ncnc2s1,CCc1cc2c(N3CCN(c4nnc(CC)s4)CC3)ncnc2s1,CCc1cc2c(N3CCN(c4nnc(CC)s4)CC3)ncnc2s1,CCc1cc2c(N3CCN(c4nnc(CC)s4)CC3)ncnc2s1,DHKNVMARWYPUJF-UHFFFAOYSA-N,DHKNVMARWYPUJF-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False,IC50,biochemical_binding,False,0.8683298374704174,0.562000885494311,0.2073170691728592,CCc1cc(F)c2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)c(C)c2c1,False,high,360.5120000000001,360.11908664,2.994200000000001,58.040000000000006,0.0,8.0,4.0,4.0,3.0,0.5,24.0,0.0,0.0,0.7128141099343343,0,0,0,,,,c1nc(N2CCN(c3nncs3)CC2)c2ccsc2n1,bemis_murcko,SER-BA912CD03DBF5CE2,7,DHKNVMARWYPUJF,1,0.7254901960784313,STR-334A6D2F1631C6ED2448,0.7254901960784313,STR-334A6D2F1631C6ED2448,0.2745098039215686,0,,1.0,0,0,0.3080489655922779,2.426016403383189,CLU-1284A034F9E8F0E0,1,STR-551B85BEC657362DBF0B
STR-55608317294F39D42FCE,IC50,biochemical_binding,1,2,1,2,1,0,0,6.655607726314889,6.655607726314889,6.655607726314889,221.0,221.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5848634,Menin,2021,=,CNC(=O)O[C@@H]1CCC[C@H]1C(Cn1cccc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,CNC(=O)O[C@@H]1CCC[C@H]1C(Cn1cccc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,CNC(=O)O[C@@H]1CCC[C@H]1C(Cn1cccc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,CNC(=O)O[C@@H]1CCC[C@H]1C(Cn1cccc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,RGGXIRGKGSGLAE-XTPKGQMJSA-N,RGGXIRGKGSGLAE-XTPKGQMJSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True,IC50,biochemical_binding,False,0.8041712754125094,0.7135066859047454,0.257731944322586,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,True,high,680.9150000000001,680.339627016,6.632000000000008,83.88,1.0,6.0,11.0,7.0,4.0,0.425,49.0,0.0,0.0,0.1915753745236033,0,0,0,,,,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(Cn4cccc4)(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,SER-0174A77D6587226B,2,RGGXIRGKGSGLAE,2,1.0,STR-94607F80C78D17F7F58B,0.8904109589041096,STR-288DA5D629242E618088,0.0,2,logp:above_max;mol_wt:above_max,0.6666666666666667,2,1,0.1852703865039491,0.0236077263148812,CLU-09CD093C2B53B295,112,STR-09E54D8A9B952AC86D2A
STR-55DFB8550CA6D0317DA0,IC50,biochemical_binding,1,1,0,1,1,0,0,7.600326278518962,7.600326278518962,7.600326278518962,25.1,25.1,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL2314816,Menin,2013,=,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc(F)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc(F)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc(F)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc(F)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,TVAINPANFRVZHB-XDIGFQIYSA-N,TVAINPANFRVZHB-XDIGFQIYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,high_potency_<=100nM,True,True,IC50,biochemical_binding,False,0.8812569831402577,0.5257368804135194,0.2222222238779068,CCN1CC2(CCN(CCc3cccc(F)c3)CC2)O[C@H](C)C1=O,False,high,796.9899999999993,796.4759578920001,0.8097700000000096,244.94,8.0,8.0,6.0,5.0,1.0,0.675,57.0,0.0,0.0,0.1152405689631943,0,3,0,,Aliphatic_long_chain;imine_1;imine_2,,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CCC2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,bemis_murcko,SER-BF392468AE9FDA19,12,TVAINPANFRVZHB,1,0.8823529411764706,STR-904EC5EDA40AA8AB23C1,0.8837209302325582,STR-904EC5EDA40AA8AB23C1,0.1176470588235294,3,h_bond_donors:above_max;mol_wt:above_max;tpsa:above_max,0.5,2,1,0.1818744744543836,6.790556278518952,CLU-8AC1194393FC15BF,21,STR-568E8A2EF6050316CA23
STR-562B91EA5B528B52D63B,IC50,biochemical_binding,1,1,0,1,1,0,0,4.882728704344236,4.882728704344236,4.882728704344236,13100.0,13100.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL5887740,Menin,2021,=,O=S(=O)(c1ccc(O[C@H]2C[C@@H](N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,O=S(=O)(c1ccc(O[C@H]2C[C@@H](N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,O=S(=O)(c1ccc(O[C@H]2C[C@@H](N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,O=S(=O)(c1ccc(O[C@H]2C[C@@H](N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,DAIHYYRKXDJZEY-SQWJPGQQSA-N,DAIHYYRKXDJZEY-SQWJPGQQSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,low_or_inactive_>10uM,False,False,IC50,biochemical_binding,False,0.9474117095885006,0.2972917118545508,0.2874999940395355,O=C1NN=C(c2ccc(OC3CCN(C4CCC4)CC3)cc2)[C@@H]2C[C@H]12,True,high,534.7660000000003,534.291614204,5.4759000000000055,58.64000000000001,1.0,5.0,7.0,7.0,2.0,0.625,38.0,0.0,0.0,0.5101396682305036,0,0,0,,,,O=S(=O)(c1ccc(OC2CC(N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,bemis_murcko,SER-20D80D54BBFFFEB3,2,DAIHYYRKXDJZEY,2,1.0,STR-977651FE1C7684004EBE,1.0,STR-977651FE1C7684004EBE,0.0,0,,1.0,2,0,0.1752642619138299,-0.59317129565577,CLU-4535641A19262E24,3,STR-562B91EA5B528B52D63B
STR-568E8A2EF6050316CA23,IC50,biochemical_binding,1,1,0,1,1,0,0,6.991399828238082,6.991399828238082,6.991399828238082,102.0,102.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL2314569,Menin,2013,=,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,YTDSLMKSSLBQNG-XDIGFQIYSA-N,YTDSLMKSSLBQNG-XDIGFQIYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True,IC50,biochemical_binding,False,0.8776503494948152,0.5360773609195489,0.2164948433637619,NC(=S)c1ccc(C(=O)NC2CCN(Cc3ccccc3)CC2)cc1,False,high,778.9999999999993,778.4853797040001,0.6706700000000101,244.94,8.0,8.0,6.0,5.0,1.0,0.675,56.0,0.0,0.0,0.1148155646413218,0,3,0,,Aliphatic_long_chain;imine_1;imine_2,,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CCC2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,bemis_murcko,SER-BF392468AE9FDA19,12,YTDSLMKSSLBQNG,1,0.9743589743589745,STR-290979066F752EEEF93B,0.9743589743589745,STR-290979066F752EEEF93B,0.0256410256410256,3,h_bond_donors:above_max;mol_wt:above_max;tpsa:above_max,0.5,2,1,0.170290524387799,6.320729828238072,CLU-8AC1194393FC15BF,21,STR-568E8A2EF6050316CA23
