structure_id,endpoint,assay_family,measurements,sources,median_p_activity,min_p_activity,max_p_activity,sd_p_activity,range_log10
STR-20D5B5F6CCFE315C6A44,IC50,biochemical_binding,2,2,5.055517327849831,5.055517327849831,5.055517327849831,0.0,0.0
STR-21023797F115C4D325D4,IC50,biochemical_binding,2,2,6.96657624451305,6.96657624451305,6.96657624451305,0.0,0.0
STR-213F84F38B4A2B9413E0,Ki,biochemical_binding,2,2,8.337242168318426,8.337242168318426,8.337242168318426,0.0,0.0
STR-2159345A857E58155448,IC50,biochemical_binding,2,2,8.301029995663981,8.301029995663981,8.301029995663981,0.0,0.0
STR-21AE2CAF6E5125C8BCF4,IC50,biochemical_binding,2,2,7.537602002101044,7.537602002101044,7.537602002101044,0.0,0.0
STR-1C195E0EFD40C42EDEE4,IC50,biochemical_binding,2,2,5.769551078621726,5.769551078621726,5.769551078621726,0.0,0.0
STR-1A02A52BF860C4D25F9A,IC50,biochemical_binding,2,2,8.0,8.0,8.0,0.0,0.0
STR-19873DB44217FEBF78AF,IC50,biochemical_binding,2,2,8.301029995663981,8.301029995663981,8.301029995663981,0.0,0.0
STR-147A63755BE965C495DD,Kd,biochemical_binding,3,3,8.853871964321762,8.853871964321762,8.853871964321762,0.0,0.0
STR-1223C39CACA1FF24271A,IC50,biochemical_inhibition,2,2,8.0,8.0,8.0,0.0,0.0
STR-1336D74CEEF07820B1AB,IC50,biochemical_binding,2,2,8.698970004336019,8.698970004336019,8.698970004336019,0.0,0.0
STR-13418EBC6BF2EEA6DE7C,Ki,biochemical_binding,2,2,4.5934598195660445,4.5934598195660445,4.5934598195660445,0.0,0.0
STR-135D463A1137C39C5816,Ki,biochemical_binding,2,2,6.017728766960431,6.017728766960431,6.017728766960431,0.0,0.0
STR-13602A865FEABB9329F4,Ki,biochemical_binding,2,2,5.769551078621726,5.769551078621726,5.769551078621726,0.0,0.0
STR-1380FDB405A07D2654DB,IC50,biochemical_binding,2,2,7.167491087293763,7.167491087293763,7.167491087293763,0.0,0.0
STR-142DC3F04BDF2ABC0F0A,IC50,biochemical_binding,2,2,8.096910013008056,8.096910013008056,8.096910013008056,0.0,0.0
STR-14DBFF17DA73564FE5B6,IC50,biochemical_inhibition,2,2,5.853871964321762,5.853871964321762,5.853871964321762,0.0,0.0
STR-18A0CA3C76D3D31427DE,IC50,biochemical_binding,2,2,5.292429823902063,5.292429823902063,5.292429823902063,0.0,0.0
STR-15A2DC000277D973D434,IC50,biochemical_binding,2,2,5.031517051446064,5.031517051446064,5.031517051446064,0.0,0.0
STR-15B6710D6EF043E829A9,Ki,biochemical_binding,2,2,6.507239610973162,6.507239610973162,6.507239610973162,0.0,0.0
STR-16763AE4A1795B0B0B2B,IC50,biochemical_binding,2,2,4.30189945437661,4.30189945437661,4.30189945437661,0.0,0.0
STR-167FDC1C0AAEBA52FF5F,IC50,biochemical_inhibition,2,2,3.688246138944246,3.688246138944246,3.688246138944246,0.0,0.0
STR-1764644935E711FBFE13,IC50,biochemical_binding,2,2,8.154901959985743,8.154901959985743,8.154901959985743,0.0,0.0
STR-1820741093C58A025EB7,IC50,biochemical_binding,2,2,5.187086643357144,5.187086643357144,5.187086643357144,0.0,0.0
STR-18936FD320AF3538594A,IC50,biochemical_binding,2,2,7.958607314841775,7.958607314841775,7.958607314841775,0.0,0.0
STR-4710DC80E0B9C6B4C724,IC50,biochemical_binding,2,2,4.142667503568732,4.142667503568732,4.142667503568732,0.0,0.0
STR-475A4C171E8E399D77F0,IC50,biochemical_inhibition,2,2,6.464705879957229,6.464705879957229,6.464705879957229,0.0,0.0
STR-8DC5EC4D0143F4C7CD6A,IC50,biochemical_binding,2,2,7.552841968657781,7.552841968657781,7.552841968657781,0.0,0.0
STR-73C51163FC18BDBC72DE,IC50,biochemical_binding,2,2,7.795880017344075,7.795880017344075,7.795880017344075,0.0,0.0
STR-74748864A5B42BEF5513,Kd,biochemical_binding,2,2,5.853871964321762,5.853871964321762,5.853871964321762,0.0,0.0
STR-74AB0C5D40C92C89D385,Ki,biochemical_binding,2,2,5.214670164989233,5.214670164989233,5.214670164989233,0.0,0.0
STR-751B5DB988139837BDDA,IC50,biochemical_inhibition,2,2,4.3979400086720375,4.3979400086720375,4.3979400086720375,0.0,0.0
STR-7574D071910577A50816,IC50,biochemical_binding,2,2,8.096910013008056,8.096910013008056,8.096910013008056,0.0,0.0
STR-768449AFD0A1BD14A41D,IC50,biochemical_binding,2,2,8.522878745280337,8.522878745280337,8.522878745280337,0.0,0.0
STR-76F421993337A53D2B7F,IC50,biochemical_inhibition,2,2,7.698970004336019,7.698970004336019,7.698970004336019,0.0,0.0
STR-771E4A4135C686845F23,IC50,biochemical_binding,2,2,8.301029995663981,8.301029995663981,8.301029995663981,0.0,0.0
STR-784BC5DAE6A780CB93EC,IC50,biochemical_binding,2,2,4.221848749616356,4.221848749616356,4.221848749616356,0.0,0.0
STR-78872E7698A00B065699,IC50,biochemical_binding,2,2,8.522878745280337,8.522878745280337,8.522878745280337,0.0,0.0
STR-78D6D64DD53A6832B414,IC50,biochemical_binding,2,2,7.214670164989233,7.214670164989233,7.214670164989233,0.0,0.0
STR-78E8321E984DFAA6EEF2,IC50,biochemical_binding,2,2,4.6252516539898965,4.6252516539898965,4.6252516539898965,0.0,0.0
STR-79AE077C5280C92A481E,IC50,biochemical_binding,2,2,4.58838029403677,4.58838029403677,4.58838029403677,0.0,0.0
STR-79D75B6A88F0457FA1C2,IC50,biochemical_binding,2,2,8.0,8.0,8.0,0.0,0.0
STR-00A1D39E2CC2B5C8F906,IC50,biochemical_binding,2,2,5.481486060122112,5.481486060122112,5.481486060122112,0.0,0.0
STR-7A321275AB46AC4BC765,IC50,biochemical_binding,2,2,8.698970004336019,8.698970004336019,8.698970004336019,0.0,0.0
STR-7A6579C0FCDE81940F28,IC50,biochemical_binding,2,2,4.97061622231479,4.97061622231479,4.97061622231479,0.0,0.0
STR-7A884766D31A90BA2425,IC50,biochemical_binding,2,2,6.779891911959945,6.779891911959945,6.779891911959945,0.0,0.0
STR-73D39D8A425861DCE560,IC50,biochemical_binding,2,2,5.6777807052660805,5.6777807052660805,5.6777807052660805,0.0,0.0
STR-731E86363BD706E32221,IC50,biochemical_binding,2,2,4.485452247339714,4.485452247339714,4.485452247339714,0.0,0.0
STR-47846D608185053052FC,IC50,biochemical_binding,2,2,4.441291429466834,4.441291429466834,4.441291429466834,0.0,0.0
STR-71AB200EF619F4685513,Ki,biochemical_binding,2,2,7.173925197299173,7.173925197299173,7.173925197299173,0.0,0.0
STR-6B28BBE0B01A6E185ED9,IC50,biochemical_binding,2,2,7.136677139879544,7.136677139879544,7.136677139879544,0.0,0.0
STR-6B610F98DBC51ED4955E,IC50,biochemical_binding,2,2,4.552841968657781,4.552841968657781,4.552841968657781,0.0,0.0
STR-6B969286E24A749E8280,IC50,biochemical_binding,2,2,8.045757490560675,8.045757490560675,8.045757490560675,0.0,0.0
STR-6BBFA0A16AEB8910C337,Ki,biochemical_binding,2,2,4.853871964321762,4.853871964321762,4.853871964321762,0.0,0.0
STR-6C29AB696561B060F66D,IC50,biochemical_inhibition,2,2,5.060480747381382,5.060480747381382,5.060480747381382,0.0,0.0
STR-6C4B7845EEA627B51A73,IC50,biochemical_binding,2,2,5.013228265733755,5.013228265733755,5.013228265733755,0.0,0.0
STR-6C6AF265A6F8A1F38DBC,IC50,biochemical_binding,2,2,7.67778070526608,7.67778070526608,7.67778070526608,0.0,0.0
STR-6CA56A9373037E1AABA1,IC50,biochemical_binding,2,2,5.6020599913279625,5.6020599913279625,5.6020599913279625,0.0,0.0
STR-6F0B243CDCAB8EEB6068,IC50,biochemical_binding,2,2,7.1249387366083,7.1249387366083,7.1249387366083,0.0,0.0
STR-6F1C926A5BCCC888A7D5,Ki,biochemical_binding,2,2,5.309803919971486,5.309803919971486,5.309803919971486,0.0,0.0
STR-6F61DD7B53632CC333BC,IC50,biochemical_binding,2,2,5.292429823902063,5.292429823902063,5.292429823902063,0.0,0.0
STR-6F8F59E84BD75C74A25C,IC50,biochemical_binding,2,2,8.522878745280337,8.522878745280337,8.522878745280337,0.0,0.0
STR-6FE1A42FCCA9C735ED36,IC50,biochemical_binding,2,2,8.221848749616356,8.221848749616356,8.221848749616356,0.0,0.0
STR-70C7272DAD1CFA014D53,IC50,biochemical_inhibition,2,2,8.154901959985743,8.154901959985743,8.154901959985743,0.0,0.0
STR-71838C80D2086E8D3D84,IC50,biochemical_binding,2,2,6.095825631715837,6.095825631715837,6.095825631715837,0.0,0.0
STR-718AB1E455060CA519A1,Ki,biochemical_binding,2,2,8.2518119729938,8.2518119729938,8.2518119729938,0.0,0.0
STR-71A064EE3032A8ED24DA,IC50,biochemical_binding,2,2,4.530177984021837,4.530177984021837,4.530177984021837,0.0,0.0
STR-7AD026FDCE816FE46C2A,IC50,biochemical_binding,2,2,5.958607314841775,5.958607314841775,5.958607314841775,0.0,0.0
STR-7B4D282245C89175BEA3,IC50,biochemical_binding,2,2,8.045757490560675,8.045757490560675,8.045757490560675,0.0,0.0
STR-7B5EB163620F94C0875D,IC50,biochemical_binding,2,2,6.096910013008056,6.096910013008056,6.096910013008056,0.0,0.0
STR-7C604423619052A15AC8,IC50,biochemical_binding,2,2,8.154901959985743,8.154901959985743,8.154901959985743,0.0,0.0
STR-85AF727985BBEB438A71,IC50,biochemical_binding,2,2,7.522878745280337,7.522878745280337,7.522878745280337,0.0,0.0
STR-85CC09FA46180DEFBF79,IC50,biochemical_binding,2,2,7.886056647693163,7.886056647693163,7.886056647693163,0.0,0.0
STR-86D1B692A1E09C06CB18,IC50,biochemical_binding,2,2,7.508638306165727,7.508638306165727,7.508638306165727,0.0,0.0
STR-86DE9B893F458A7FEC98,IC50,biochemical_binding,2,2,5.42021640338319,5.42021640338319,5.42021640338319,0.0,0.0
STR-87B669664B96EE395F24,IC50,biochemical_inhibition,2,2,6.187086643357144,6.187086643357144,6.187086643357144,0.0,0.0
STR-87D12F3BEF86165DEC76,IC50,biochemical_binding,2,2,7.920818753952375,7.920818753952375,7.920818753952375,0.0,0.0
STR-882FF6702A9046F460CB,IC50,biochemical_binding,2,2,8.397940008672037,8.397940008672037,8.397940008672037,0.0,0.0
STR-8830179145BCE29EA1AE,IC50,biochemical_inhibition,2,2,7.958607314841775,7.958607314841775,7.958607314841775,0.0,0.0
STR-88BBF77299762B038C6D,IC50,biochemical_binding,2,2,6.625251653989896,6.625251653989896,6.625251653989896,0.0,0.0
STR-890705A7B622D31C3086,IC50,biochemical_binding,2,2,5.2441251443275085,5.2441251443275085,5.2441251443275085,0.0,0.0
STR-8A794CDE3E0D8F1C731C,IC50,biochemical_binding,2,2,8.301029995663981,8.301029995663981,8.301029995663981,0.0,0.0
STR-8A96AEE3549DB26F33DD,IC50,biochemical_binding,2,2,7.795880017344075,7.795880017344075,7.795880017344075,0.0,0.0
STR-8BAA965F9B38F093E239,IC50,biochemical_binding,2,2,4.716698771296451,4.716698771296451,4.716698771296451,0.0,0.0
STR-8C455D8899B5E9DDDDFA,IC50,biochemical_inhibition,2,2,4.892790030352131,4.892790030352131,4.892790030352131,0.0,0.0
STR-8D154D34949338668AD9,IC50,biochemical_binding,2,2,7.259637310505756,7.259637310505756,7.259637310505756,0.0,0.0
STR-8D3A795E5B813D3BE51E,IC50,biochemical_binding,2,2,5.698970004336019,5.698970004336019,5.698970004336019,0.0,0.0
STR-8DB0AD5CDFB534F0A1FD,IC50,biochemical_binding,2,2,4.3223930472795065,4.3223930472795065,4.3223930472795065,0.0,0.0
STR-852CFBD6CFCE9E722768,IC50,biochemical_binding,2,2,6.991399828238082,6.991399828238082,6.991399828238082,0.0,0.0
STR-84B9176A329FC508D11B,IC50,biochemical_binding,2,2,4.632644078973981,4.632644078973981,4.632644078973981,0.0,0.0
STR-84B6FE8D37C3E3C10CC6,IC50,biochemical_binding,2,2,7.958607314841775,7.958607314841775,7.958607314841775,0.0,0.0
STR-80D8AF5705E26175735B,IC50,biochemical_inhibition,2,2,7.5638373529592435,7.5638373529592435,7.5638373529592435,0.0,0.0
STR-7D0031746A963BBE8268,Ki,biochemical_binding,2,2,6.478861916295964,6.478861916295964,6.478861916295964,0.0,0.0
STR-7EBB82C6BCAEFA5254DA,IC50,biochemical_binding,2,2,5.327902142064282,5.327902142064282,5.327902142064282,0.0,0.0
STR-7F0EE35F1AAF9EE0E75E,IC50,biochemical_binding,2,2,6.0835460514500745,6.0835460514500745,6.0835460514500745,0.0,0.0
STR-7F50B57FFABE6350EAF5,IC50,biochemical_inhibition,2,2,7.0915149811213505,7.0915149811213505,7.0915149811213505,0.0,0.0
STR-801FAB4C61D8E9427A35,IC50,biochemical_inhibition,2,2,8.207608310501746,8.207608310501746,8.207608310501746,0.0,0.0
STR-8053B83BB63EAAF32F61,IC50,biochemical_inhibition,2,2,8.387216143280265,8.387216143280265,8.387216143280265,0.0,0.0
STR-80B7C819E96F09B4FE2E,IC50,biochemical_binding,2,2,4.424812155072339,4.424812155072339,4.424812155072339,0.0,0.0
STR-8131638FF64AE92C8993,IC50,biochemical_binding,2,2,5.055517327849831,5.055517327849831,5.055517327849831,0.0,0.0
STR-8489F1880C87E198BEDA,IC50,biochemical_inhibition,2,2,8.207608310501746,8.207608310501746,8.207608310501746,0.0,0.0
STR-826ACF8B9EB407EBF5F3,IC50,biochemical_binding,2,2,4.661543506395395,4.661543506395395,4.661543506395395,0.0,0.0
STR-8271C886AE561654AC45,IC50,biochemical_binding,2,2,4.634512015109101,4.634512015109101,4.634512015109101,0.0,0.0
STR-829AE7B5DD995022C5B7,Kd,biochemical_binding,2,2,7.619788758288394,7.619788758288394,7.619788758288394,0.0,0.0
STR-82C71875AD45FB58A735,IC50,biochemical_inhibition,2,2,6.616184634019569,6.616184634019569,6.616184634019569,0.0,0.0
STR-840734C0880BD661CE77,IC50,biochemical_inhibition,2,2,5.619788758288394,5.619788758288394,5.619788758288394,0.0,0.0
STR-841FC2EFD5AAF36FB504,Ki,biochemical_binding,2,2,7.568636235841012,7.568636235841012,7.568636235841012,0.0,0.0
STR-843DDF86851FBE55E4F0,IC50,biochemical_binding,2,2,8.301029995663981,8.301029995663981,8.301029995663981,0.0,0.0
STR-6B0BEC7CA952AA3F373C,Ki,biochemical_binding,2,2,6.684029654543082,6.684029654543082,6.684029654543082,0.0,0.0
STR-6A535B2D5967814ADC06,IC50,biochemical_binding,2,2,4.0,4.0,4.0,0.0,0.0
STR-69B6B26B9F45D1509A0C,IC50,biochemical_binding,2,2,5.619788758288394,5.619788758288394,5.619788758288394,0.0,0.0
STR-571CCDCD3D693D6D5618,IC50,biochemical_binding,2,2,8.154901959985743,8.154901959985743,8.154901959985743,0.0,0.0
STR-4F7AB474CDF6E554BFA4,IC50,biochemical_binding,2,2,8.0,8.0,8.0,0.0,0.0
STR-50194E6CF0AF9E3900D0,IC50,biochemical_binding,2,2,5.657577319177793,5.657577319177793,5.657577319177793,0.0,0.0
STR-506A8FF202D4B27FF220,IC50,biochemical_binding,2,2,7.301029995663981,7.301029995663981,7.301029995663981,0.0,0.0
STR-5087F394BDB8250241D9,IC50,biochemical_inhibition,2,2,6.197226274708024,6.197226274708024,6.197226274708024,0.0,0.0
STR-514E377E1ED7B27533EB,IC50,biochemical_inhibition,2,2,7.698970004336019,7.698970004336019,7.698970004336019,0.0,0.0
STR-5292CC2045CB1C1E8EBD,IC50,biochemical_inhibition,2,2,6.4089353929735005,6.4089353929735005,6.4089353929735005,0.0,0.0
STR-52D01EFC583EB20C9B2A,IC50,biochemical_binding,2,2,7.229147988357855,7.229147988357855,7.229147988357855,0.0,0.0
STR-5324B66A4DD700AAE4E7,IC50,biochemical_binding,2,2,5.958607314841775,5.958607314841775,5.958607314841775,0.0,0.0
STR-53AEACA9E792A76EA570,IC50,biochemical_binding,2,2,6.950781977329818,6.950781977329818,6.950781977329818,0.0,0.0
STR-5470E2C155BCDC752B33,IC50,biochemical_binding,2,2,6.769551078621726,6.769551078621726,6.769551078621726,0.0,0.0
STR-5472A1D1C6965F08A7DA,IC50,biochemical_binding,2,2,5.522878745280337,5.522878745280337,5.522878745280337,0.0,0.0
STR-547D0767F033066A0D80,Ki,biochemical_binding,2,2,6.442492798094342,6.442492798094342,6.442492798094342,0.0,0.0
STR-54ED728D29C775C2EEED,IC50,biochemical_binding,2,2,4.841637507904751,4.841637507904751,4.841637507904751,0.0,0.0
STR-54F1327250956FC1E73B,IC50,biochemical_binding,2,2,4.123205023799299,4.123205023799299,4.123205023799299,0.0,0.0
STR-551B85BEC657362DBF0B,IC50,biochemical_binding,2,2,5.42021640338319,5.42021640338319,5.42021640338319,0.0,0.0
STR-55608317294F39D42FCE,IC50,biochemical_binding,2,2,6.655607726314889,6.655607726314889,6.655607726314889,0.0,0.0
STR-55DFB8550CA6D0317DA0,Ki,biochemical_binding,2,2,8.167491087293763,8.167491087293763,8.167491087293763,0.0,0.0
STR-4F74C84E1F856F025432,IC50,biochemical_binding,2,2,6.20551195334083,6.20551195334083,6.20551195334083,0.0,0.0
STR-4F1EEBE285BDFD4F35AF,Ki,biochemical_binding,2,2,8.698970004336019,8.698970004336019,8.698970004336019,0.0,0.0
STR-4F1EEBE285BDFD4F35AF,IC50,biochemical_inhibition,2,1,8.045757490560675,8.045757490560675,8.045757490560675,0.0,0.0
STR-4ACD6DB0066464DC0230,IC50,biochemical_inhibition,2,2,5.3979400086720375,5.3979400086720375,5.3979400086720375,0.0,0.0
STR-478CD9F8B251C1F54424,IC50,biochemical_binding,2,2,4.531652669587842,4.531652669587842,4.531652669587842,0.0,0.0
STR-4866DF3FD3D34FBFE093,IC50,biochemical_binding,2,2,5.327902142064282,5.327902142064282,5.327902142064282,0.0,0.0
STR-489F6A3FCA46D9527C55,IC50,biochemical_binding,2,2,7.958607314841775,7.958607314841775,7.958607314841775,0.0,0.0
STR-48DDA5B7C2274932D806,IC50,biochemical_inhibition,2,2,6.872895201635192,6.872895201635192,6.872895201635192,0.0,0.0
STR-4942B912C9C5FBB61901,IC50,biochemical_binding,2,2,5.2441251443275085,5.2441251443275085,5.2441251443275085,0.0,0.0
STR-495577E2F7FD7CFA736E,Ki,biochemical_binding,2,2,8.903089986991944,8.903089986991944,8.903089986991944,0.0,0.0
STR-4963BC6466091AE476AA,IC50,biochemical_binding,2,2,7.187086643357144,7.187086643357144,7.187086643357144,0.0,0.0
STR-4B176E4EC0D4BE59BE40,IC50,biochemical_binding,2,2,4.1487416512809245,4.1487416512809245,4.1487416512809245,0.0,0.0
STR-4F1EEBE285BDFD4F35AF,IC50,biochemical_binding,2,2,8.045757490560675,8.045757490560675,8.045757490560675,0.0,0.0
STR-4B7E6200574F432256B4,IC50,biochemical_binding,2,2,6.380906669373257,6.380906669373257,6.380906669373257,0.0,0.0
STR-4C0B23EB03D4979A79B0,IC50,biochemical_binding,2,2,6.583359492661719,6.583359492661719,6.583359492661719,0.0,0.0
STR-4C19F00ABA775539C82E,IC50,biochemical_binding,2,2,4.448550002027125,4.448550002027125,4.448550002027125,0.0,0.0
STR-4C43BCDB33EE423B9ECC,IC50,biochemical_binding,2,2,5.443697499232712,5.443697499232712,5.443697499232712,0.0,0.0
STR-4DD88D5839EF83BB667C,IC50,biochemical_inhibition,2,2,8.397940008672037,8.397940008672037,8.397940008672037,0.0,0.0
STR-4E0D965820718397652B,IC50,biochemical_binding,2,2,6.342944147142896,6.342944147142896,6.342944147142896,0.0,0.0
STR-4ED5D5CE4BFD95B4D0C2,IC50,biochemical_binding,2,2,8.522878745280337,8.522878745280337,8.522878745280337,0.0,0.0
STR-56E19E91840D3A01B6A3,IC50,biochemical_binding,2,2,7.522878745280337,7.522878745280337,7.522878745280337,0.0,0.0
STR-5757A82E1BB3E6BCC920,IC50,biochemical_binding,2,2,6.480172006224281,6.480172006224281,6.480172006224281,0.0,0.0
STR-695C2B9D19FE30A6368D,IC50,biochemical_binding,2,2,4.335358024443875,4.335358024443875,4.335358024443875,0.0,0.0
STR-5809FBCCA5EEA2161D90,IC50,biochemical_binding,2,2,8.698970004336019,8.698970004336019,8.698970004336019,0.0,0.0
STR-5FD5B7D1231F811AD204,Ki,biochemical_binding,2,2,8.903089986991944,8.903089986991944,8.903089986991944,0.0,0.0
STR-604BE22F0CAC884F2D40,IC50,biochemical_binding,2,2,4.721246399047171,4.721246399047171,4.721246399047171,0.0,0.0
STR-607EE12240E722EC08AE,Ki,biochemical_binding,2,2,7.494850021680094,7.494850021680094,7.494850021680094,0.0,0.0
STR-60B002C5D9DEC34E0C3B,IC50,biochemical_binding,2,2,6.040958607678906,6.040958607678906,6.040958607678906,0.0,0.0
STR-624DE6171936672A9284,Ki,biochemical_binding,2,2,7.920818753952375,7.920818753952375,7.920818753952375,0.0,0.0
STR-625E175938C0BA620C7A,IC50,biochemical_binding,2,2,4.301029995663981,4.301029995663981,4.301029995663981,0.0,0.0
STR-62B57AB9305786A0B7AA,IC50,biochemical_binding,2,2,6.913640169325252,6.913640169325252,6.913640169325252,0.0,0.0
STR-62D85176F37CC4A95D7C,IC50,biochemical_binding,2,2,6.7423214251308154,6.7423214251308154,6.7423214251308154,0.0,0.0
STR-633580C0DD9263988A9F,IC50,biochemical_binding,2,2,7.055517327849831,7.055517327849831,7.055517327849831,0.0,0.0
STR-636585A8759358E2930D,IC50,biochemical_binding,2,2,8.154901959985743,8.154901959985743,8.154901959985743,0.0,0.0
STR-63AC2E75E76C1C641161,IC50,biochemical_binding,2,2,5.004364805402449,5.004364805402449,5.004364805402449,0.0,0.0
STR-64416BC7F3D621D83B3A,IC50,biochemical_binding,2,2,4.82102305270683,4.82102305270683,4.82102305270683,0.0,0.0
STR-64726CEBE1C119AD1032,IC50,biochemical_binding,2,2,7.823908740944319,7.823908740944319,7.823908740944319,0.0,0.0
STR-65405A355B35D329B436,IC50,biochemical_binding,2,2,6.0,6.0,6.0,0.0,0.0
STR-654C0D84C180E9D74576,IC50,biochemical_binding,2,2,8.301029995663981,8.301029995663981,8.301029995663981,0.0,0.0
STR-682700030C1645FC8057,IC50,biochemical_inhibition,2,2,4.113509274827518,4.113509274827518,4.113509274827518,0.0,0.0
STR-684B7A6ABD719561B71F,IC50,biochemical_inhibition,2,2,7.086186147616283,7.086186147616283,7.086186147616283,0.0,0.0
STR-5F5B8DC8F81109D4AC69,IC50,biochemical_binding,2,2,5.221848749616356,5.221848749616356,5.221848749616356,0.0,0.0
STR-5F49DD17C62232E08D24,IC50,biochemical_binding,2,2,8.045757490560675,8.045757490560675,8.045757490560675,0.0,0.0
STR-5F462E9C39E6988CE487,IC50,biochemical_binding,2,2,6.673664139071249,6.673664139071249,6.673664139071249,0.0,0.0
STR-5A6D9F61D6C13A688B6F,IC50,biochemical_binding,2,2,6.583359492661719,6.583359492661719,6.583359492661719,0.0,0.0
STR-593538869CBBD1EB1B7D,IC50,biochemical_binding,2,2,8.522878745280337,8.522878745280337,8.522878745280337,0.0,0.0
STR-5969BDB3299C8D708957,IC50,biochemical_inhibition,2,2,6.619788758288394,6.619788758288394,6.619788758288394,0.0,0.0
STR-596CCD8CCBE00B9915DF,IC50,biochemical_inhibition,2,2,3.6307841425898575,3.6307841425898575,3.6307841425898575,0.0,0.0
STR-5A59AFF93EE296D36BC6,IC50,biochemical_binding,2,2,6.361510743045363,6.361510743045363,6.361510743045363,0.0,0.0
STR-5A6612853CA9F9DCEA91,IC50,biochemical_binding,2,2,8.096910013008056,8.096910013008056,8.096910013008056,0.0,0.0
STR-5A6612853CA9F9DCEA91,IC50,biochemical_inhibition,2,1,8.096910013008056,8.096910013008056,8.096910013008056,0.0,0.0
STR-5A6612853CA9F9DCEA91,Ki,biochemical_binding,2,2,8.769551078621726,8.769551078621726,8.769551078621726,0.0,0.0
STR-5B1180372851AE5365FB,IC50,biochemical_binding,2,2,7.2839966563652,7.2839966563652,7.2839966563652,0.0,0.0
STR-5F1ACBF53225066503F2,IC50,biochemical_binding,2,2,7.67778070526608,7.67778070526608,7.67778070526608,0.0,0.0
STR-5B2781FAFA3F33CB6B32,IC50,biochemical_inhibition,2,2,4.568636235841013,4.568636235841013,4.568636235841013,0.0,0.0
STR-5B65D30F2628A312D8CA,IC50,biochemical_binding,2,2,8.045757490560675,8.045757490560675,8.045757490560675,0.0,0.0
STR-5C740F62A4861DEC230E,IC50,biochemical_inhibition,2,2,7.337242168318426,7.337242168318426,7.337242168318426,0.0,0.0
STR-5C740F62A4861DEC230E,Kd,biochemical_binding,3,3,7.657577319177793,7.657577319177793,7.657577319177793,0.0,0.0
STR-5D9D18A659624B9D4D9E,Ki,biochemical_binding,2,2,8.619788758288394,8.619788758288394,8.619788758288394,0.0,0.0
STR-5DF8CCEDDDC1429A6B58,IC50,biochemical_binding,2,2,7.920818753952375,7.920818753952375,7.920818753952375,0.0,0.0
STR-5E430B1B17CD1D28B026,IC50,biochemical_binding,2,2,6.522878745280337,6.522878745280337,6.522878745280337,0.0,0.0
STR-FF8C3D50A964C03AC597,IC50,biochemical_inhibition,2,2,7.187086643357144,7.187086643357144,7.187086643357144,0.0,0.0
