structure_id_a,structure_id_b,standardized_smiles_a,standardized_smiles_b,p_activity_a,p_activity_b,absolute_delta_pactivity,higher_potency_structure_id,achiral_morgan_tanimoto,chiral_morgan_tanimoto,sali_achiral,achiral_fingerprint_identical,same_connectivity_key,same_scaffold_series,shared_assay_id,shared_document_id,evidence_context_grade
STR-6B610F98DBC51ED4955E,STR-D2329F0EB178ECBDC6B6,CCCC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1OC(=O)C1CCC1,4.552841968657781,6.954677021213342,2.401835052555562,STR-D2329F0EB178ECBDC6B6,0.8125,0.6704545454545454,12.809786946962996,False,False,False,True,True,same_assay
STR-290979066F752EEEF93B,STR-55DFB8550CA6D0317DA0,N=C(N)NCCC[C@@H]1NC(=O)C2(CCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc(F)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,5.199282921717614,7.600326278518962,2.401043356801347,STR-55DFB8550CA6D0317DA0,0.8488372093023255,0.8390804597701149,15.88382528345506,False,False,False,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-9EEB3BED6CC8A84F57AD,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN(C(CCN)C(C)C)C2)C(C)C,4.152489034796752,6.552841968657781,2.4003529338610283,STR-9EEB3BED6CC8A84F57AD,0.8607594936708861,0.7710843373493976,17.238898343183752,False,False,True,True,True,same_assay
STR-44F56F5A5BFB18B77986,STR-904EC5EDA40AA8AB23C1,CCc1cccc(C[C@@H]2NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]3CCCN3C(=O)[C@H](CCCNC(=N)N)NC(=O)C3(CCC3)NC(=O)[C@@H]3CCCN3C2=O)c1,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,5.336299074610352,7.732828271596986,2.3965291969866342,STR-904EC5EDA40AA8AB23C1,0.8089887640449438,0.8,12.546535207753552,False,False,True,True,True,same_assay
STR-241F2E6DC7BEF8AE2212,STR-3056BAB95CE288C931AB,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCNC(=O)NC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC(=O)OC)C(C)C)C2)C(C)C,4.350081281264581,6.7447274948966935,2.3946462136321127,STR-3056BAB95CE288C931AB,0.872093023255814,0.7692307692307693,18.72177948839652,False,False,True,True,True,same_assay
STR-6B28BBE0B01A6E185ED9,STR-FC134713F6D36D29BA09,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(C)(=O)=O)cc3)C2)CC1,CO[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(C)(=O)=O)cc3)C2)CC1,7.136677139879544,4.7423214251308154,2.3943557147487287,STR-6B28BBE0B01A6E185ED9,0.8260869565217391,0.8285714285714286,13.76754535980519,False,False,True,True,True,same_assay
STR-394215D949D57850FC96,STR-6BBFA0A16AEB8910C337,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc(Cl)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc(-c3ccccc3)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,6.798602875679549,4.404503778174426,2.394099097505123,STR-394215D949D57850FC96,0.8651685393258427,0.8651685393258427,17.756234973162996,False,False,False,True,True,same_assay
STR-0E18A32C09E2471DF027,STR-72BF5FE38870FA3B6280,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@H](C)CC(=O)N(C)C)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,6.443697499232712,4.051391450123564,2.3923060491091483,STR-0E18A32C09E2471DF027,0.8,0.7032967032967034,11.961530245545744,False,False,True,True,True,same_assay
STR-2CFC8301293C2B82E4A6,STR-71C6205ED0F8C1804176,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCNC(C)=O)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCCN(C)C)C(C)C)C2)C(C)C,4.064492734175287,6.455931955649724,2.391439221474437,STR-71C6205ED0F8C1804176,0.8235294117647058,0.7142857142857143,13.551488921688474,False,False,True,True,True,same_assay
STR-A62EFE6B816DF994EE32,STR-BF401908AD838E3D878A,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,COC(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(C(=O)O)cc4)cc3)C2)CC1,7.958607314841775,5.568636235841012,2.3899710790007624,STR-A62EFE6B816DF994EE32,0.8571428571428571,0.686046511627907,16.72979755300533,False,False,False,True,True,same_assay
STR-B3713976D3715B01F866,STR-CB25E0AA22D6E282838A,CCN(C)C[C@H](O)C[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,CCN(C)C[C@H](C[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1)OC,7.236572006437063,4.8474059220725305,2.3891660843645326,STR-B3713976D3715B01F866,0.8588235294117647,0.7752808988764045,16.923259764248765,False,False,True,True,True,same_assay
STR-1C195E0EFD40C42EDEE4,STR-7C604423619052A15AC8,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,5.769551078621726,8.154901959985743,2.385350881364017,STR-7C604423619052A15AC8,0.8133333333333334,0.6506024096385542,12.778665435878665,False,False,False,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-E897A6DD984B887A023C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCNCCO)C(C)C)C2)C(C)C,4.152489034796752,6.537602002101044,2.385112967304292,STR-E897A6DD984B887A023C,0.8641975308641975,0.7764705882352941,17.563104577422507,False,False,True,True,True,same_assay
STR-148B8C4077863A1C12AD,STR-97B7AB1532A54CF194EB,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](C[C@H](O)CN(C)CCOC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](C[C@@H](O)CN(C)C(C)C)C(C)C)C2)C(C)C,7.113509274827518,4.732593581247096,2.3809156935804214,STR-148B8C4077863A1C12AD,0.8505747126436781,0.723404255319149,15.933820410884357,False,False,True,True,True,same_assay
STR-3456B22116DFBE0042D0,STR-72BF5FE38870FA3B6280,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCNC(C)C)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,6.431798275933005,4.051391450123564,2.380406825809441,STR-3456B22116DFBE0042D0,0.8607594936708861,0.7710843373493976,17.095649021722355,False,False,True,True,True,same_assay
STR-7C604423619052A15AC8,STR-F56D36E1BD6B0DD11077,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,8.154901959985743,5.77642098432889,2.378480975656853,STR-7C604423619052A15AC8,1.0,0.8076923076923077,,True,True,True,True,True,same_assay
STR-148B8C4077863A1C12AD,STR-BB65ACE90322DCB1AF4C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](C[C@H](O)CN(C)CCOC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](C[C@H](O)CN(C)C(C)C)C(C)C)C2)C(C)C,7.113509274827518,4.735182176990463,2.3783270978370545,STR-148B8C4077863A1C12AD,0.8505747126436781,0.7419354838709677,15.916496731678745,False,False,True,True,True,same_assay
STR-104DDD12D2A71EF11558,STR-F2780D30E185047C1A28,CCN(C)C[C@@H](C[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1)OC,CCN(C)C[C@@H](O)C[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,4.392009141452825,6.769551078621726,2.3775419371689006,STR-F2780D30E185047C1A28,0.8588235294117647,0.7752808988764045,16.840922054946372,False,False,True,True,True,same_assay
STR-35F6D1EC02194FC314E7,STR-E71EA49855240EBB6F7C,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc([N+](=O)[O-])cc3)C2)CC1,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,7.886056647693163,5.508638306165727,2.377418341527436,STR-35F6D1EC02194FC314E7,0.8194444444444444,0.6463414634146342,13.16724004538272,False,False,True,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-63C5105B1A94A77907F0,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN(C(CCCNCCS(C)(=O)=O)C(C)C)C2)C(C)C,4.152489034796752,6.522878745280337,2.370389710483585,STR-63C5105B1A94A77907F0,0.8045977011494253,0.7065217391304348,12.13081793012188,False,False,True,True,True,same_assay
STR-918CDACAD6A3ADC5DD7E,STR-97B7AB1532A54CF194EB,CCN(CC)C[C@H](O)C[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](C[C@@H](O)CN(C)C(C)C)C(C)C)C2)C(C)C,7.102372908709558,4.732593581247096,2.369779327462462,STR-918CDACAD6A3ADC5DD7E,0.8902439024390244,0.7816091954022989,21.591322761324655,False,False,True,True,True,same_assay
STR-72BF5FE38870FA3B6280,STR-F66D41205C14840C5977,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCN(C)CCCO)C(C)C)C2)C(C)C,4.051391450123564,6.42021640338319,2.368824953259626,STR-F66D41205C14840C5977,0.875,0.7764705882352941,18.950599626077008,False,False,True,True,True,same_assay
STR-0F9EB3D0BA8F609CF473,STR-4719AA5EBF6B16DABB7E,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,8.045757490560675,5.6777807052660805,2.3679767852945943,STR-0F9EB3D0BA8F609CF473,0.8023255813953488,0.6458333333333334,11.979176678549123,False,False,True,True,True,same_assay
STR-2CFC8301293C2B82E4A6,STR-3456B22116DFBE0042D0,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCNC(C)=O)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCNC(C)C)C(C)C)C2)C(C)C,4.064492734175287,6.431798275933005,2.367305541757718,STR-3456B22116DFBE0042D0,0.8235294117647058,0.7415730337078652,13.41473140329373,False,False,True,True,True,same_assay
STR-918CDACAD6A3ADC5DD7E,STR-BB65ACE90322DCB1AF4C,CCN(CC)C[C@H](O)C[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](C[C@H](O)CN(C)C(C)C)C(C)C)C2)C(C)C,7.102372908709558,4.735182176990463,2.367190731719095,STR-918CDACAD6A3ADC5DD7E,0.8902439024390244,0.7613636363636364,21.56773777788509,False,False,True,True,True,same_assay
STR-DADA1B47F9BA05C17134,STR-F935C48B5CC4A6286518,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](C[C@@H](C)CN(C)CCOC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](C[C@@H](O)CN(C)CCOC)C(C)C)C2)C(C)C,4.909741947068683,7.275724130399211,2.3659821833305275,STR-F935C48B5CC4A6286518,0.896551724137931,0.8977272727272727,22.871161105528437,False,False,True,True,True,same_assay
STR-BB5DA7F787A2FB885A08,STR-CB25E0AA22D6E282838A,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@@H](COC)OC)C(C)C)C2)C(C)C,CCN(C)C[C@H](C[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1)OC,7.207608310501746,4.8474059220725305,2.360202388429215,STR-BB5DA7F787A2FB885A08,0.8043478260869565,0.7473684210526316,12.063256651971546,False,False,True,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-B51853407B4A9AF321D2,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCO)C(C)C)C2)C(C)C,4.152489034796752,6.508638306165727,2.3561492713689747,STR-B51853407B4A9AF321D2,1.0,0.8734177215189873,,True,True,True,True,True,same_assay
STR-CD94BD50EF1121AE4E8B,STR-F935C48B5CC4A6286518,CCN(C)C[C@H](O)C[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](C[C@@H](O)CN(C)CCOC)C(C)C)C2)C(C)C,4.92009553233328,7.275724130399211,2.3556285980659313,STR-F935C48B5CC4A6286518,0.8941176470588236,0.7802197802197802,22.247603426178248,False,False,True,True,True,same_assay
STR-394215D949D57850FC96,STR-D67FE3A87A1AC07DC7FF,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc(Cl)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,CC(C)Cc1cccc(C[C@@H]2NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]3CCCN3C(=O)[C@H](CCCNC(=N)N)NC(=O)C3(CCC3)NC(=O)[C@@H]3CCCN3C2=O)c1,6.798602875679549,4.443697499232713,2.354905376446836,STR-394215D949D57850FC96,0.8369565217391305,0.8369565217391305,14.443419642207266,False,False,True,True,True,same_assay
STR-62EAA7BC9A8608AAD9F0,STR-CD94BD50EF1121AE4E8B,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@@H](O)COC)C(C)C)C2)C(C)C,CCN(C)C[C@H](O)C[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,7.267606240177031,4.92009553233328,2.3475107078437514,STR-62EAA7BC9A8608AAD9F0,0.8,0.7263157894736842,11.73755353921876,False,False,True,True,True,same_assay
STR-7E1F0EE1EE4F776E8704,STR-EA13E0E552A0CD3E6E3D,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNCCOC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCN(C)CCCOC)C(C)C)C2)C(C)C,8.527758663924915,6.180456064458131,2.3473025994667847,STR-7E1F0EE1EE4F776E8704,0.8111111111111111,0.8021978021978022,12.426896114824157,False,False,True,True,True,same_assay
STR-990708AC2AD0842F3BCB,STR-FD744C47D05214C5E9EE,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1OC(N)=O,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@@H]1CCC[C@H]1OC(=O)N1CCC1,8.045757490560675,5.698970004336019,2.346787486224656,STR-990708AC2AD0842F3BCB,0.8441558441558441,0.6941176470588235,15.058553036608204,False,False,False,True,True,same_assay
STR-4D89EA9F20765D09F97C,STR-72BF5FE38870FA3B6280,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCN(C)C)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,6.3979400086720375,4.051391450123564,2.3465485585484736,STR-4D89EA9F20765D09F97C,0.8947368421052632,0.7901234567901234,22.2922113062105,False,False,True,True,True,same_assay
STR-6C7C81D23F5013B2B272,STR-72BF5FE38870FA3B6280,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCC#N)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,6.3979400086720375,4.051391450123564,2.3465485585484736,STR-6C7C81D23F5013B2B272,0.8,0.7111111111111111,11.73274279274237,False,False,True,True,True,same_assay
STR-3941BFA7C86C7BEE8530,STR-E71EA49855240EBB6F7C,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,7.853871964321762,5.508638306165727,2.345233658156035,STR-3941BFA7C86C7BEE8530,0.8082191780821918,0.6385542168674698,12.22871836038504,False,False,False,True,True,same_assay
STR-8A96AEE3549DB26F33DD,STR-93B1E6E77462AC33263F,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,CC(=O)O[C@@H]1CCC[C@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,7.795880017344075,5.455931955649724,2.3399480616943507,STR-8A96AEE3549DB26F33DD,0.8309859154929577,0.6582278481012658,13.84469269835824,False,False,True,False,False,cross_context
STR-2CFC8301293C2B82E4A6,STR-4D89EA9F20765D09F97C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCNC(C)=O)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCN(C)C)C(C)C)C2)C(C)C,4.064492734175287,6.3979400086720375,2.3334472744967503,STR-4D89EA9F20765D09F97C,0.8095238095238095,0.7191011235955056,12.25059819110794,False,False,True,True,True,same_assay
STR-01B5E6F5633C4AF7D768,STR-3BD3AAFB21D6F0AE245A,CCOCCN(C)CCC[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,6.481486060122112,4.152489034796752,2.32899702532536,STR-01B5E6F5633C4AF7D768,0.813953488372093,0.7065217391304348,12.51835901112381,False,False,True,True,True,same_assay
STR-72C550895A5820A4CDC3,STR-8C3A97B1A2D095352AF3,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CC(F)(F)F)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNCCC(F)(F)F)C(C)C)C2)C(C)C,4.982549270489464,7.301029995663981,2.318480725174517,STR-8C3A97B1A2D095352AF3,0.8021978021978022,0.7934782608695652,11.721208110604504,False,False,True,True,True,same_assay
STR-B3713976D3715B01F866,STR-CD94BD50EF1121AE4E8B,CCN(C)C[C@H](O)C[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,CCN(C)C[C@H](O)C[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,7.236572006437063,4.92009553233328,2.3164764741037835,STR-B3713976D3715B01F866,1.0,0.8795180722891566,,True,True,True,True,True,same_assay
STR-64416BC7F3D621D83B3A,STR-6B28BBE0B01A6E185ED9,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C(=O)O)cc3)C2)CC1,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(C)(=O)=O)cc3)C2)CC1,4.82102305270683,7.136677139879544,2.315654087172714,STR-6B28BBE0B01A6E185ED9,0.8142857142857143,0.8169014084507042,12.46890662323769,False,False,True,True,True,same_assay
STR-03825B6A51D0B0744A5D,STR-72BF5FE38870FA3B6280,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC(=O)NC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,6.366531544420413,4.051391450123564,2.315140094296849,STR-03825B6A51D0B0744A5D,0.8095238095238095,0.7272727272727273,12.154485495058458,False,False,True,True,True,same_assay
STR-3EEB6D80F661CEA479BE,STR-7E1F0EE1EE4F776E8704,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNCC(F)(F)F)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNCCOC)C(C)C)C2)C(C)C,6.214670164989233,8.527758663924915,2.3130884989356826,STR-7E1F0EE1EE4F776E8704,0.8426966292134831,0.8426966292134831,14.704634028948265,False,False,True,True,True,same_assay
STR-7E1F0EE1EE4F776E8704,STR-D4CCFA73123FE6C43206,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNCCOC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC(C)=O)C(C)C)C2)C(C)C,8.527758663924915,6.214670164989233,2.3130884989356826,STR-7E1F0EE1EE4F776E8704,0.8295454545454546,0.8295454545454546,13.570119193756009,False,False,True,True,True,same_assay
STR-8A96AEE3549DB26F33DD,STR-A540B6064EC41BB600F8,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,7.795880017344075,5.484126156288321,2.311753861055754,STR-8A96AEE3549DB26F33DD,1.0,0.8026315789473685,,True,True,True,True,True,same_assay
STR-0B6B013EF83E068B0788,STR-6BBFA0A16AEB8910C337,N=C(N)NCCC[C@@H]1NC(=O)C2(CC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc(-c3ccccc3)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,6.7121982700697735,4.404503778174426,2.3076944918953473,STR-0B6B013EF83E068B0788,0.8705882352941177,0.8705882352941177,17.832184710100414,False,False,False,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-71C6205ED0F8C1804176,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCCN(C)C)C(C)C)C2)C(C)C,4.152489034796752,6.455931955649724,2.303442920852972,STR-71C6205ED0F8C1804176,0.875,0.7558139534883721,18.427543366823777,False,False,True,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-7402DC1466D10A017571,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCN(C)C(C)=O)C(C)C)C2)C(C)C,4.152489034796752,6.455931955649724,2.303442920852972,STR-7402DC1466D10A017571,0.813953488372093,0.7065217391304348,12.381005699584724,False,False,True,True,True,same_assay
