dataset,task_id,evidence_domain,endpoint,unit,relation,assay_family,source_id,evidence_stage,development_stage,observation_kind,label_kind,inclusion_status,rows
observations,<not_applicable>,binding,Ki,nM,>,binding,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vivo,unknown,experimental_summary,<not_applicable>,included,18
observations,<not_applicable>,binding,Ki,nM,>,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,included,73639
observations,<not_applicable>,binding,Ki,nM,>,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,193
observations,<not_applicable>,binding,Ki,nM,>,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,included,414
observations,<not_applicable>,binding,Ki,nM,>,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,review,5
observations,<not_applicable>,binding,Ki,nM,>=,binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,included,396
observations,<not_applicable>,binding,Ki,nM,>=,binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,16
observations,<not_applicable>,binding,Ki,nM,>=,binding,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,included,59
observations,<not_applicable>,binding,Ki,nM,>=,binding,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,review,8
observations,<not_applicable>,binding,Ki,nM,>=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,included,6
observations,<not_applicable>,binding,Ki,nM,>=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,included,1
observations,<not_applicable>,binding,Ki,nM,interval,binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,included,614
observations,<not_applicable>,binding,Ki,nM,interval,binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,19
observations,<not_applicable>,binding,Ki,nM,interval,binding,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,included,23
observations,<not_applicable>,binding,Ki,nM,interval,binding,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,review,4
observations,<not_applicable>,binding,Ki,nM,interval,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,included,5
observations,<not_applicable>,binding,Ki,nM,interval,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,1
observations,<not_applicable>,binding,Ki,nM,interval,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,included,3
observations,<not_applicable>,binding,Ki,nM,not_reported,binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,585
observations,<not_applicable>,binding,Ki,nM,not_reported,binding,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,quarantined,99
observations,<not_applicable>,binding,Ki,nM,not_reported,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,binding,Ki,nM,not_reported,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,binding,Ki,nM,~,binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,93
observations,<not_applicable>,binding,Ki,nM,~,binding,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,review,3
observations,<not_applicable>,binding,Ki,nM,~,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,14
observations,<not_applicable>,binding,k_off,s^-1,=,binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,7
observations,<not_applicable>,binding,kon,M^-1*s^-1,=,binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,7
observations,<not_applicable>,binding,standard_binding_free_energy,kcal/mol,=,binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,derived,<not_applicable>,included,52340
observations,<not_applicable>,binding,standard_binding_free_energy,kcal/mol,=,binding,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,derived,<not_applicable>,included,9179
observations,<not_applicable>,binding,standard_binding_free_energy,kcal/mol,=,binding,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vivo,unknown,derived,<not_applicable>,included,824
observations,<not_applicable>,binding,standard_binding_free_energy,kcal/mol,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,derived,<not_applicable>,included,4859
observations,<not_applicable>,binding,standard_binding_free_energy,kcal/mol,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,derived,<not_applicable>,included,560
observations,<not_applicable>,binding,standard_binding_free_energy,kcal/mol,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vivo,unknown,derived,<not_applicable>,included,39
observations,<not_applicable>,binding,standard_binding_free_energy,kcal/mol,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,derived,<not_applicable>,included,2
observations,<not_applicable>,herg,% Ctrl,%,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,29
observations,<not_applicable>,herg,% of control,%,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,2
observations,<not_applicable>,herg,% of inhibition,%,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,2
observations,<not_applicable>,herg,% of inhibition or stimulation,%,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,1
observations,<not_applicable>,herg,%max,%,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,review,2
observations,<not_applicable>,herg,AC50,nM,=,herg_functional,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,included,493
observations,<not_applicable>,herg,AC50,nM,=,herg_functional,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,herg,AC50,nM,=,herg_functional,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,3
observations,<not_applicable>,herg,AC50,nM,=,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,included,1
observations,<not_applicable>,herg,AC50,nM,>,herg_functional,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,included,1309
observations,<not_applicable>,herg,AC50,nM,>,herg_functional,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,12
observations,<not_applicable>,herg,AC50,nM,>,herg_functional,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,4
observations,<not_applicable>,herg,Activity,%,<,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,4
observations,<not_applicable>,herg,Activity,%,<,herg_binding,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,review,1
observations,<not_applicable>,herg,Activity,%,<,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,2
observations,<not_applicable>,herg,Activity,%,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,163
observations,<not_applicable>,herg,Activity,%,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,review,14
observations,<not_applicable>,herg,Activity,%,=,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,42
observations,<not_applicable>,herg,Activity,%,>,herg_binding,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,review,3
observations,<not_applicable>,herg,Activity,<missing>,not_reported,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,131
observations,<not_applicable>,herg,Activity,<missing>,not_reported,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,12
observations,<not_applicable>,herg,Activity,ms,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,1
observations,<not_applicable>,herg,Activity,mv,<,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,2
observations,<not_applicable>,herg,Activity,mv,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,5
observations,<not_applicable>,herg,Activity,nM,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,28
observations,<not_applicable>,herg,Activity,nM,=,herg_functional,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,2
observations,<not_applicable>,herg,Activity,nM,>,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,19
observations,<not_applicable>,herg,Activity,nM,>,herg_functional,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,26
observations,<not_applicable>,herg,Activity,uM,<=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,16
observations,<not_applicable>,herg,Activity,uM,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,61
observations,<not_applicable>,herg,Activity,uM,>,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,18
observations,<not_applicable>,herg,Activity,uM,>,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,1
observations,<not_applicable>,herg,EC25,uM,=,herg_functional,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,1
observations,<not_applicable>,herg,EC50,<missing>,not_reported,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,11
observations,<not_applicable>,herg,EC50,<missing>,not_reported,herg_functional,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,herg,EC50,<missing>,not_reported,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,herg,EC50,nM,<,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,included,6
observations,<not_applicable>,herg,EC50,nM,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,included,65
observations,<not_applicable>,herg,EC50,nM,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,1
observations,<not_applicable>,herg,EC50,nM,=,herg_functional,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,included,2
observations,<not_applicable>,herg,EC50,nM,=,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,included,133
observations,<not_applicable>,herg,EC50,nM,=,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,2
observations,<not_applicable>,herg,EC50,nM,>,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,included,28
observations,<not_applicable>,herg,EC50,nM,>,herg_binding,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,included,1
observations,<not_applicable>,herg,EC50,nM,>,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,included,1
observations,<not_applicable>,herg,EC50,nM,~,herg_other,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,review,1
observations,<not_applicable>,herg,ED50,uM,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,1
observations,<not_applicable>,herg,Emax,%,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,1
observations,<not_applicable>,herg,FC,<missing>,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,15
observations,<not_applicable>,herg,FC,<missing>,=,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,herg,FC,<missing>,>,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,herg,Fold change,<missing>,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,herg,IC20,<missing>,=,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,herg,IC20,<missing>,not_reported,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,13
observations,<not_applicable>,herg,IC20,<missing>,not_reported,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,herg,IC20,<missing>,not_reported,herg_other,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,quarantined,12
observations,<not_applicable>,herg,IC20,nM,<,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,8
observations,<not_applicable>,herg,IC20,nM,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,68
observations,<not_applicable>,herg,IC20,nM,=,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,22
observations,<not_applicable>,herg,IC20,nM,=,herg_other,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,review,4
observations,<not_applicable>,herg,IC20,nM,>,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,16
observations,<not_applicable>,herg,IC20,nM,>,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,13
observations,<not_applicable>,herg,IC20,nM,>,herg_other,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,review,6
observations,<not_applicable>,herg,IC25,<missing>,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,herg,IC25,nM,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,8
observations,<not_applicable>,herg,IC25,nM,=,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,14
observations,<not_applicable>,herg,IC25,nM,>,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,10
observations,<not_applicable>,herg,IC5,uM,=,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,review,1
observations,<not_applicable>,herg,IC50,<missing>,=,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,8
observations,<not_applicable>,herg,IC50,<missing>,=,herg_other,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,herg,IC50,<missing>,>,herg_binding,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
