connectivity_key,connectivity_group_size,structure_id,standard_inchi_key,standardized_smiles,p_activity_median,series_id,sources,compound_ids
KXPSUXIZTPMMPF,2,STR-A540B6064EC41BB600F8,KXPSUXIZTPMMPF-KCUXUGRMSA-N,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,5.484126156288321,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5757788
LLWPWJSOOSUKCR,2,STR-84B9176A329FC508D11B,LLWPWJSOOSUKCR-FICMROCWSA-N,CC(=O)N1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,4.632644078973981,SER-E0EE7C7514E3DE6D,ChEMBL;PubChem,CHEMBL5914644
LLWPWJSOOSUKCR,2,STR-DFFE7919620276588DCE,LLWPWJSOOSUKCR-XLTVJXRZSA-N,CC(=O)N1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,3.9531148091622903,SER-E0EE7C7514E3DE6D,PubChem,138618448
LOLWSLIKQBDZNW,2,STR-00A2ED8561E7DE80CF5F,LOLWSLIKQBDZNW-HHHXNRCGSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C(C)C)C(C)C)C2)C(C)C,7.187086643357144,SER-F7B9115420359440,PubChem,156532023
LOLWSLIKQBDZNW,2,STR-8535ECCB37B9DE83B0D3,LOLWSLIKQBDZNW-MHZLTWQESA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCN(C)C(C)C)C(C)C)C2)C(C)C,5.400116927926312,SER-F7B9115420359440,PubChem,156532017
LQTOWKWWEGWBLV,2,STR-506A8FF202D4B27FF220,LQTOWKWWEGWBLV-FWBANIIHSA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(C2CCN(c3ccc(S(=O)(=O)c4ccccc4)cc3)CC2)CC1,7.301029995663981,SER-C460737DCACEC827,ChEMBL;PubChem,CHEMBL5770956
LQTOWKWWEGWBLV,2,STR-24BA8A5718C0F3749245,LQTOWKWWEGWBLV-ANOPSCNCSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(C2CCN(c3ccc(S(=O)(=O)c4ccccc4)cc3)CC2)CC1,5.207608310501746,SER-C460737DCACEC827,ChEMBL;PubChem,CHEMBL5894544
MIUPMJHGNQWPQS,2,STR-A62EFE6B816DF994EE32,MIUPMJHGNQWPQS-HEVKVOQNSA-N,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,7.958607314841775,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5938342
MIUPMJHGNQWPQS,2,STR-AE07246DCCF5CCC9E046,MIUPMJHGNQWPQS-ZJACYBTKSA-N,COC(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,6.244887733604928,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5949550
MJBBPCAFFYHQRO,2,STR-4ED5D5CE4BFD95B4D0C2,MJBBPCAFFYHQRO-YFTHYISFSA-N,C=CC(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)c1,8.522878745280337,SER-D0CCC78DDD1F06F9,ChEMBL;PubChem,CHEMBL5763217
MJBBPCAFFYHQRO,2,STR-5E430B1B17CD1D28B026,MJBBPCAFFYHQRO-VHYZKNOSSA-N,C=CC(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)c1,6.522878745280337,SER-D0CCC78DDD1F06F9,ChEMBL;PubChem,CHEMBL6007163
MJKJCKNSGHMGKB,2,STR-D4CCFA73123FE6C43206,MJKJCKNSGHMGKB-RUZDIDTESA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC(C)=O)C(C)C)C2)C(C)C,6.214670164989233,SER-F7B9115420359440,PubChem,156531908
MJKJCKNSGHMGKB,2,STR-2CFC8301293C2B82E4A6,MJKJCKNSGHMGKB-VWLOTQADSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCNC(C)=O)C(C)C)C2)C(C)C,4.064492734175287,SER-F7B9115420359440,PubChem,156531832
MKUJDUKEABOIAI,2,STR-751E14E3FB418B1577CE,MKUJDUKEABOIAI-HKTYWMCWSA-N,CNC(=O)C[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,5.6807553715226815,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL6022712
MKUJDUKEABOIAI,2,STR-BFADD52B1F3CC9E98A32,MKUJDUKEABOIAI-LZMDZFMZSA-N,CNC(=O)C[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,5.2839966563652006,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL6022720
MPKSENOWQPDREO,2,STR-08A590BAA6ADDB004EDA,MPKSENOWQPDREO-KMSQYKAGSA-N,CC(=O)OC[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,5.161150909262744,SER-6F3389DAFB00746E,ChEMBL;PubChem,CHEMBL5923382
MPKSENOWQPDREO,2,STR-15A2DC000277D973D434,MPKSENOWQPDREO-XYOWXNCWSA-N,CC(=O)OC[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,5.031517051446064,SER-6F3389DAFB00746E,ChEMBL;PubChem,CHEMBL6045176
MTNNOKFINBKFMT,2,STR-8B2AB072C4548D2116F2,MTNNOKFINBKFMT-MUUNZHRXSA-N,COCCN(C)CCC[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,6.920818753952375,SER-F7B9115420359440,PubChem,156532036
MTNNOKFINBKFMT,2,STR-12F4BE5B3B9958528331,MTNNOKFINBKFMT-NDEPHWFRSA-N,COCCN(C)CCC[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,5.302770657240282,SER-F7B9115420359440,PubChem,156532027
MTSJANLOLAEYMN,2,STR-BB5DA7F787A2FB885A08,MTSJANLOLAEYMN-LMSSTIIKSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@@H](COC)OC)C(C)C)C2)C(C)C,7.207608310501746,SER-F7B9115420359440,PubChem,156532045
MTSJANLOLAEYMN,2,STR-7490FDF2026E2906146B,MTSJANLOLAEYMN-XRKRLSELSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@H](COC)OC)C(C)C)C2)C(C)C,6.886056647693163,SER-F7B9115420359440,PubChem,156531413
MWEDWZMQICDMIU,2,STR-DB0E19CA615A608C5F2D,MWEDWZMQICDMIU-XPZBDPFPSA-N,CO[C@H]1CCC[C@@H]1C1(C2CCN(CCCOc3ccc(C#N)cc3)CC2)CN(C)Cc2ccccc21,5.7447274948966935,SER-789386810AA6A1B8,ChEMBL;PubChem,CHEMBL5892911
MWEDWZMQICDMIU,2,STR-9D5FA8EC64504ACC3524,MWEDWZMQICDMIU-KCUXUGRMSA-N,CO[C@@H]1CCC[C@H]1C1(C2CCN(CCCOc3ccc(C#N)cc3)CC2)CN(C)Cc2ccccc21,5.568636235841012,SER-789386810AA6A1B8,ChEMBL;PubChem,CHEMBL5819596
MYVKCHDXVPKEKS,2,STR-CB65BC34DC11FA6EB615,MYVKCHDXVPKEKS-FWBANIIHSA-N,CNC(=O)N[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)CN(C)Cc2ccccc21,8.096910013008056,SER-20F67B855744F824,ChEMBL;PubChem,CHEMBL5848603
MYVKCHDXVPKEKS,2,STR-FB8F85C9A962EBF8FA78,MYVKCHDXVPKEKS-ANOPSCNCSA-N,CNC(=O)N[C@@H]1CCC[C@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)CN(C)Cc2ccccc21,6.528708288941061,SER-20F67B855744F824,ChEMBL;PubChem,CHEMBL5843695
NGZLPTJEQODDAQ,2,STR-6F0B243CDCAB8EEB6068,NGZLPTJEQODDAQ-FWBANIIHSA-N,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1OC(=O)N1CCC1,7.1249387366083,SER-4FDAE11105633273,ChEMBL;PubChem,CHEMBL5799889
NGZLPTJEQODDAQ,2,STR-FD744C47D05214C5E9EE,NGZLPTJEQODDAQ-ANOPSCNCSA-N,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@@H]1CCC[C@H]1OC(=O)N1CCC1,5.698970004336019,SER-4FDAE11105633273,ChEMBL;PubChem,CHEMBL5890943
NIKCFGNIXVGTAN,2,STR-0C1A3C79DDA24756CB7A,NIKCFGNIXVGTAN-AFLWYUAHSA-N,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,7.853871964321762,SER-D0CCC78DDD1F06F9,ChEMBL;PubChem,CHEMBL6012114
NIKCFGNIXVGTAN,2,STR-BAB280176B241974F757,NIKCFGNIXVGTAN-INSQSLAKSA-N,COC(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,6.086716098239581,SER-D0CCC78DDD1F06F9,ChEMBL;PubChem,CHEMBL5831645
NIXPDHYMMWJNBK,2,STR-79AE077C5280C92A481E,NIXPDHYMMWJNBK-VSLLNASRSA-N,COCC[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccnc(C)c4)cc3)C2)CC1,4.58838029403677,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5942260
NIXPDHYMMWJNBK,2,STR-478CD9F8B251C1F54424,NIXPDHYMMWJNBK-MSVMABCMSA-N,COCC[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccnc(C)c4)cc3)C2)CC1,4.531652669587842,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL6048151
NLOFCWGPKOGXNK,2,STR-71C6205ED0F8C1804176,NLOFCWGPKOGXNK-AREMUKBSSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCCN(C)C)C(C)C)C2)C(C)C,6.455931955649724,SER-F7B9115420359440,PubChem,156531471
NLOFCWGPKOGXNK,2,STR-CDBF5137E00EE2651EDD,NLOFCWGPKOGXNK-SANMLTNESA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCCN(C)C)C(C)C)C2)C(C)C,5.0245681914907365,SER-F7B9115420359440,PubChem,156531463
NVRCFDBJZOGQJV,2,STR-79D75B6A88F0457FA1C2,NVRCFDBJZOGQJV-AFLWYUAHSA-N,CCC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,8.0,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5800169
NVRCFDBJZOGQJV,2,STR-65405A355B35D329B436,NVRCFDBJZOGQJV-INSQSLAKSA-N,CCC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,6.0,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5838828
OMPMVDNVMBQWBE,2,STR-312EF6BDB711E79D339B,OMPMVDNVMBQWBE-LEAFIULHSA-N,CC(C)[C@@H](CCCN(C)[C@H](C)CC(N)=O)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,6.886056647693163,SER-F7B9115420359440,PubChem,156531576
OMPMVDNVMBQWBE,2,STR-96E35423F541E47EB48A,OMPMVDNVMBQWBE-LBNVMWSVSA-N,CC(C)[C@@H](CCCN(C)[C@@H](C)CC(N)=O)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,6.886056647693163,SER-F7B9115420359440,PubChem,156531777
ONCIPTNPPSWVQS,2,STR-B362D479FEC6A2A08BC5,ONCIPTNPPSWVQS-HSZRJFAPSA-N,CC(C)[C@@H](CCC(N)=O)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,6.259637310505756,SER-7A71BD39A789D797,PubChem,168720908
ONCIPTNPPSWVQS,2,STR-8D22035F518E37FF47A2,ONCIPTNPPSWVQS-QHCPKHFHSA-N,CC(C)[C@H](CCC(N)=O)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,4.3314277308154425,SER-7A71BD39A789D797,PubChem,156531790
OTOKSKUUDODMQT,2,STR-640F627423409BE4C4E0,OTOKSKUUDODMQT-GDLZYMKVSA-N,COCCN(C)CCC[C@H](C(C)C)N1CC2(CCN(c3ccnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,7.080921907623926,SER-725533906D2EDF46,PubChem,156532041
OTOKSKUUDODMQT,2,STR-FB98DD14CDC38EDCF612,OTOKSKUUDODMQT-LJAQVGFWSA-N,COCCN(C)CCC[C@@H](C(C)C)N1CC2(CCN(c3ccnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,5.421360790031928,SER-725533906D2EDF46,PubChem,156531844
OYJIUPJJIAQOGS,2,STR-6C4B7845EEA627B51A73,OYJIUPJJIAQOGS-HPSQJEMFSA-N,CO[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(C)(=O)=O)cc3)C2)CC1,5.013228265733755,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5990853
OYJIUPJJIAQOGS,2,STR-FC134713F6D36D29BA09,OYJIUPJJIAQOGS-ZTURCVLQSA-N,CO[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(C)(=O)=O)cc3)C2)CC1,4.7423214251308154,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5995050
OZNSRDJOBNUWQA,2,STR-64726CEBE1C119AD1032,OZNSRDJOBNUWQA-QKZQDKRESA-N,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,7.823908740944319,SER-D71DF828C6360796,ChEMBL;PubChem,CHEMBL6042537
OZNSRDJOBNUWQA,2,STR-D3545E8919D6A24E9EFC,OZNSRDJOBNUWQA-OLPGJYTKSA-N,COC(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,5.920818753952375,SER-D71DF828C6360796,ChEMBL;PubChem,CHEMBL5966519
PRVONHNKNRFPNB,2,STR-175E6B8A02C7A1A8161C,PRVONHNKNRFPNB-XNMGPUDCSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC[C@@H](O)COC)C(C)C)C2)C(C)C,6.619788758288394,SER-F7B9115420359440,PubChem,156532052
PRVONHNKNRFPNB,2,STR-B2AFEC539C3D9634128E,PRVONHNKNRFPNB-AHKZPQOWSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC[C@H](O)COC)C(C)C)C2)C(C)C,6.443697499232712,SER-F7B9115420359440,PubChem,168720899
PUOUJWXILKKQSQ,2,STR-CE767B2CC0FDE9DEDE13,PUOUJWXILKKQSQ-LEAFIULHSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@H](C)COC)C(C)C)C2)C(C)C,7.292429823902063,SER-F7B9115420359440,PubChem,156497987
PUOUJWXILKKQSQ,2,STR-EFBDC82F897837532FAC,PUOUJWXILKKQSQ-LBNVMWSVSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@@H](C)COC)C(C)C)C2)C(C)C,6.920818753952375,SER-F7B9115420359440,PubChem,156531779
PUYITSCFEXVUDJ,2,STR-39162221D259757C11ED,PUYITSCFEXVUDJ-MROBMTMESA-N,CN(C)C(=O)N[C@H]1CCC[C@@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,8.221848749616356,SER-D71646C8B89AF1C0,ChEMBL;PubChem,CHEMBL6034357
PUYITSCFEXVUDJ,2,STR-B9B055BBCE39C09309A4,PUYITSCFEXVUDJ-QAFYHTLISA-N,CN(C)C(=O)N[C@@H]1CCC[C@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,5.947306058075032,SER-D71646C8B89AF1C0,ChEMBL;PubChem,CHEMBL6065244
PVOOIBFXNSELJT,2,STR-3C59D20673A9FF87E080,PVOOIBFXNSELJT-UHFFFAOYSA-N,N#Cc1cc2ccc(C(=O)NC3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)cc2[nH]1,5.721246399047171,SER-022396F9DA354781,PubChem,132104749
PVOOIBFXNSELJT,2,STR-9115E8E5409E0FED2178,PVOOIBFXNSELJT-BIBMFLLGSA-N,N#Cc1cc2ccc(C(=O)N[C@H]3CC[C@H](C4(C5CCCC5)NCCc5ccccc54)CC3)cc2[nH]1,5.721246399047171,SER-022396F9DA354781,ChEMBL,CHEMBL5851648
QBAAZHFEOGJQPO,2,STR-E3B8278C7728D509C360,QBAAZHFEOGJQPO-GDLZYMKVSA-N,CC(C)[C@@H](CCCN(C)CCC(=O)N(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,7.154901959985743,SER-F7B9115420359440,PubChem,156531773
QBAAZHFEOGJQPO,2,STR-0385B7365D2BE1443660,QBAAZHFEOGJQPO-LJAQVGFWSA-N,CC(C)[C@H](CCCN(C)CCC(=O)N(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,7.0915149811213505,SER-F7B9115420359440,PubChem,156531605
QEEXMEYJDQDSAZ,2,STR-1E3BF4938C186E9DEDED,QEEXMEYJDQDSAZ-MUUNZHRXSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nnccc1N1CCC2(C1)CN([C@H](CCCN(C)CCOC)C(C)C)C2)C(C)C,6.853871964321762,SER-725533906D2EDF46,PubChem,156531833
QEEXMEYJDQDSAZ,2,STR-0C41A5E0103FBE24922F,QEEXMEYJDQDSAZ-NDEPHWFRSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nnccc1N1CCC2(C1)CN([C@@H](CCCN(C)CCOC)C(C)C)C2)C(C)C,5.229147988357855,SER-725533906D2EDF46,PubChem,156531825
QKIUANDYULVCFE,2,STR-6C98F61E1E52A5856618,QKIUANDYULVCFE-RUZDIDTESA-N,CC(C)[C@@H](CCC(C)(C)N)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,6.920818753952375,SER-7A71BD39A789D797,PubChem,156531812
QKIUANDYULVCFE,2,STR-A801C2BEEB406E6E0F33,QKIUANDYULVCFE-VWLOTQADSA-N,CC(C)[C@H](CCC(C)(C)N)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,5.935542010773082,SER-7A71BD39A789D797,PubChem,156531906
QKNJSAPOLRJCFI,2,STR-EABF9B602E7C57DDC695,QKNJSAPOLRJCFI-FYZJSYNQSA-N,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C(=O)O)cc3)C2)CC1,5.187086643357144,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5766980
QKNJSAPOLRJCFI,2,STR-64416BC7F3D621D83B3A,QKNJSAPOLRJCFI-MYABOAQRSA-N,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C(=O)O)cc3)C2)CC1,4.82102305270683,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5873208
QLAKMMMMNNGFLX,2,STR-C24E330B171F75FD816E,QLAKMMMMNNGFLX-IEKJTBOOSA-N,CC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,8.0,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5773599
QLAKMMMMNNGFLX,2,STR-2BD8E1D3643B1EDA4E91,QLAKMMMMNNGFLX-ORITWGEGSA-N,CC(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,6.255707016877324,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5815172
QSXVPAMGQSDCKK,2,STR-94C191645BE5B0A1978A,QSXVPAMGQSDCKK-FWBANIIHSA-N,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1OC(=O)C1CC1,7.744727494896693,SER-67C225F56454DB64,ChEMBL;PubChem,CHEMBL6045605
QSXVPAMGQSDCKK,2,STR-F1E7C121ED0AA1CBD4E4,QSXVPAMGQSDCKK-ANOPSCNCSA-N,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@@H]1CCC[C@H]1OC(=O)C1CC1,6.069050968832477,SER-67C225F56454DB64,ChEMBL;PubChem,CHEMBL5999058
QUXGGZVJCJQVBS,2,STR-35F6D1EC02194FC314E7,QUXGGZVJCJQVBS-SRBHEWTHSA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc([N+](=O)[O-])cc3)C2)CC1,7.886056647693163,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL6022195
QUXGGZVJCJQVBS,2,STR-229990C98B9D4B27D490,QUXGGZVJCJQVBS-QWKOWPTQSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc([N+](=O)[O-])cc3)C2)CC1,5.337242168318426,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL6062960
QWSJUONIFZYYTB,2,STR-85AF727985BBEB438A71,QWSJUONIFZYYTB-SRBHEWTHSA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C(F)(F)F)cc3)C2)CC1,7.522878745280337,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5897790
QWSJUONIFZYYTB,2,STR-7A2E8FB7325B12C5539B,QWSJUONIFZYYTB-QWKOWPTQSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C(F)(F)F)cc3)C2)CC1,6.2958494831602,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5994720
RCDWXAWZKNCQGU,2,STR-54ED728D29C775C2EEED,RCDWXAWZKNCQGU-IEKJTBOOSA-N,CS(=O)(=O)CO[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,4.841637507904751,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5851276
RCDWXAWZKNCQGU,2,STR-8271C886AE561654AC45,RCDWXAWZKNCQGU-ORITWGEGSA-N,CS(=O)(=O)CO[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,4.634512015109101,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL6029447
RDMGTXHHFUCBPL,2,STR-469219CCEE1D20BDAA81,RDMGTXHHFUCBPL-OAIMCMEGSA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,8.397940008672037,SER-8207B72B2003740B,ChEMBL;PubChem,CHEMBL5829566
RDMGTXHHFUCBPL,2,STR-1E9D02C95D733A0CE623,RDMGTXHHFUCBPL-NJCOBLFYSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,6.795880017344075,SER-8207B72B2003740B,ChEMBL;PubChem,CHEMBL6064087
RGGXIRGKGSGLAE,2,STR-94607F80C78D17F7F58B,RGGXIRGKGSGLAE-CVSIUOJSSA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1cccc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,7.920818753952375,SER-0174A77D6587226B,ChEMBL;PubChem,CHEMBL5978180
RGGXIRGKGSGLAE,2,STR-55608317294F39D42FCE,RGGXIRGKGSGLAE-XTPKGQMJSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(Cn1cccc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,6.655607726314889,SER-0174A77D6587226B,ChEMBL;PubChem,CHEMBL5848634
RQKGACYLPBOFDP,2,STR-F80C61F109C8A7A8A056,RQKGACYLPBOFDP-JOCHJYFZSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCN)C(C)C)C2)C(C)C,6.568636235841012,SER-F7B9115420359440,PubChem,156531410
RQKGACYLPBOFDP,2,STR-9EEB3BED6CC8A84F57AD,RQKGACYLPBOFDP-UHFFFAOYSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN(C(CCN)C(C)C)C2)C(C)C,6.552841968657781,SER-F7B9115420359440,PubChem,156531896
