structure_id,endpoint,assay_family,n_measurements,n_source_rows,n_cross_source_mirror_rows_collapsed,n_sources,n_exact_measurements,n_censored_measurements,n_approximate_measurements,p_activity_median,p_activity_best,p_activity_min,value_nm_median,value_nm_best,endpoints,n_endpoints,endpoint_families,n_endpoint_families,assay_families,n_assay_families,sources,compound_ids,target_names,document_years,relations,smiles,original_smiles,canonical_smiles,standardized_smiles,inchi_key,standard_inchi_key,structure_standardization_status,activity_range_log10,is_activity_heterogeneous,heterogeneity_log_spread_threshold,censoring_policy,aggregation_value_semantics,potency_class,active_100nM,active_1uM
STR-9EC06DEFB9DB4A9951A2,IC50,biochemical_inhibition,1,1,0,1,1,0,0,5.665546248849069,5.665546248849069,5.665546248849069,2160.0,2160.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,50489232,Menin,,=,CC(=O)N[C@H]1CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(N)=N)NC1=O)NC(C)=O,CC(=O)N[C@H]1CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,CC(=O)N[C@H]1CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,AFNRRDIWKWELBR-NABDUWAGSA-N,AFNRRDIWKWELBR-NABDUWAGSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-FA1D55ED2164B47016B5,IC50,biochemical_inhibition,1,1,0,1,1,0,0,5.665546248849069,5.665546248849069,5.665546248849069,2160.0,2160.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,PubChem,71562654,,2013,=,CC(=O)N[C@H]1CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,C[C@H]1C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)NCCCCCCCC[C@@H](C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N1)CC4=CC=CC=C4)NC(=O)C)CCCN=C(N)N,CC(=O)N[C@H]1CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,CC(=O)N[C@H]1CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,AFNRRDIWKWELBR-NABDUWAGSA-N,AFNRRDIWKWELBR-NABDUWAGSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-4F3A3B151C0FFEF6C401,Ki,biochemical_binding,1,1,0,1,1,0,0,5.66354026615147,5.66354026615147,5.66354026615147,2170.0,2170.0,Ki,1,binding_affinity,1,biochemical_binding,1,PubChem,71562332,,2013,=,CCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCN=C(N)N)NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC,CCCCC[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N3CCC[C@H]3C(=O)NCC)NC(=O)[C@H](CC4=CNC5=CC=CC=C54)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C,CCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCN=C(N)N)NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC,CCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCN=C(N)N)NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC,GYWBMNXCPLEQOU-GYLBKRORSA-N,GYWBMNXCPLEQOU-GYLBKRORSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-9E9C8374C40CC4C64C60,Ki,biochemical_binding,1,2,1,2,1,0,0,5.66354026615147,5.66354026615147,5.66354026615147,2170.0,2170.0,Ki,1,binding_affinity,1,biochemical_binding,1,BindingDB;ChEMBL,CHEMBL2311572,Menin,2013,=,CCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC,CCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC,CCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC,CCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC,GYWBMNXCPLEQOU-GYLBKRORSA-N,GYWBMNXCPLEQOU-GYLBKRORSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-50194E6CF0AF9E3900D0,IC50,biochemical_binding,1,2,1,2,1,0,0,5.657577319177793,5.657577319177793,5.657577319177793,2200.0,2200.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5826660,Menin,2021,=,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)cc1,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)cc1,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)cc1,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)cc1,VDJTWLOLAUELBT-VHYZKNOSSA-N,VDJTWLOLAUELBT-VHYZKNOSSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-50194E6CF0AF9E3900D0,IC50,biochemical_inhibition,1,1,0,1,1,0,0,5.657577319177793,5.657577319177793,5.657577319177793,2200.0,2200.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,506343,Menin,,=,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)cc1,CNC(=O)O[C@H]1CCC[C@@H]1[C@](C#N)(C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)c2ccc(NC(=O)C=C)cc2)CC1)c1cccc(F)c1,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)cc1,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)cc1,VDJTWLOLAUELBT-VHYZKNOSSA-N,VDJTWLOLAUELBT-VHYZKNOSSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-29E283A71FBDF0015B43,IC50,biochemical_inhibition,1,1,0,1,1,0,0,5.649751981665837,5.649751981665837,5.649751981665837,2240.0,2240.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,PubChem,90453299,,2021,=,FC(F)(F)Cc1cc2c(NCC3CCN(Cc4ccccc4)CC3)ncnc2s1,C1CN(CCC1CNC2=C3C=C(SC3=NC=N2)CC(F)(F)F)CC4=CC=CC=C4,FC(F)(F)Cc1cc2c(NCC3CCN(Cc4ccccc4)CC3)ncnc2s1,FC(F)(F)Cc1cc2c(NCC3CCN(Cc4ccccc4)CC3)ncnc2s1,WOXHQCHYDTWCMH-UHFFFAOYSA-N,WOXHQCHYDTWCMH-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-6C0290A40DE07CB70C53,IC50,biochemical_binding,1,1,0,1,1,0,0,5.645891560852599,5.645891560852599,5.645891560852599,2260.0,2260.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531823,Menin,2026,=,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCN(C)C)C(C)C)C2)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)OC2=C(N=CN=N2)N3CCC4(C3)CN(C4)[C@@H](CCCN(C)C)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCN(C)C)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCN(C)C)C(C)C)C2)C(C)C,FNTDEOLCBADNAL-VWLOTQADSA-N,FNTDEOLCBADNAL-VWLOTQADSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-E575F8E3658FABFC44D1,IC50,biochemical_binding,1,1,0,1,1,0,0,5.642065152999546,5.642065152999546,5.642065152999546,2280.0,2280.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531811,Menin,2026,=,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCC(C)(C)N)C(C)C)C2)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)OC2=C(N=CN=N2)N3CCC4(C3)CN(C4)[C@@H](CCC(C)(C)N)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCC(C)(C)N)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCC(C)(C)N)C(C)C)C2)C(C)C,SYOJWXRBJAMSKA-DEOSSOPVSA-N,SYOJWXRBJAMSKA-DEOSSOPVSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-37683BE8AACC5BF07C17,IC50,biochemical_binding,1,2,1,2,1,0,0,5.638272163982407,5.638272163982407,5.638272163982407,2300.0,2300.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5995764,Menin,2021,=,N#Cc1ccc(NCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cn1,N#Cc1ccc(NCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cn1,N#Cc1ccc(NCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cn1,N#Cc1ccc(NCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cn1,RXXVPJSVTBSTSN-UHFFFAOYSA-N,RXXVPJSVTBSTSN-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-37683BE8AACC5BF07C17,IC50,biochemical_inhibition,1,1,0,1,1,0,0,5.638272163982407,5.638272163982407,5.638272163982407,2300.0,2300.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,480011,Menin,,=,N#Cc1ccc(NCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cn1,N#Cc1ccc(NCCCN2CCC(CC2)C2(NCCc3ccccc23)C2CCCC2)cn1,N#Cc1ccc(NCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cn1,N#Cc1ccc(NCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cn1,RXXVPJSVTBSTSN-UHFFFAOYSA-N,RXXVPJSVTBSTSN-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-B4B9D6A6C03B5C8E19FC,IC50,biochemical_binding,1,2,1,2,1,0,0,5.638272163982407,5.638272163982407,5.638272163982407,2300.0,2300.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5943730,Menin,2021,=,N#Cc1ccc(OCCCN2CCC(C3(C4CCc5ccccc54)NCCc4ccccc43)CC2)cc1,N#Cc1ccc(OCCCN2CCC(C3(C4CCc5ccccc54)NCCc4ccccc43)CC2)cc1,N#Cc1ccc(OCCCN2CCC(C3(C4CCc5ccccc54)NCCc4ccccc43)CC2)cc1,N#Cc1ccc(OCCCN2CCC(C3(C4CCc5ccccc54)NCCc4ccccc43)CC2)cc1,DLKCNINNTMZJLD-UHFFFAOYSA-N,DLKCNINNTMZJLD-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-B4B9D6A6C03B5C8E19FC,IC50,biochemical_inhibition,1,1,0,1,1,0,0,5.638272163982407,5.638272163982407,5.638272163982407,2300.0,2300.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,480183,Menin,,=,N#Cc1ccc(OCCCN2CCC(C3(C4CCc5ccccc54)NCCc4ccccc43)CC2)cc1,N#Cc1ccc(OCCCN2CCC(CC2)C2(NCCc3ccccc23)C2CCc3ccccc23)cc1,N#Cc1ccc(OCCCN2CCC(C3(C4CCc5ccccc54)NCCc4ccccc43)CC2)cc1,N#Cc1ccc(OCCCN2CCC(C3(C4CCc5ccccc54)NCCc4ccccc43)CC2)cc1,DLKCNINNTMZJLD-UHFFFAOYSA-N,DLKCNINNTMZJLD-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-27A7903BB4E38754D8CE,IC50,biochemical_binding,2,2,0,1,2,0,0,5.6338031200885155,6.443697499232712,4.823908740944319,7680.0,360.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531839,Menin,2026,=,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCC(C)(C)NC(=O)OC(C)OC(=O)C(C)C)C(C)C)C2)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)OC2=C(N=CN=N2)N3CCC4(C3)CN(C4)[C@H](CCC(C)(C)NC(=O)OC(C)OC(=O)C(C)C)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCC(C)(C)NC(=O)OC(C)OC(=O)C(C)C)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCC(C)(C)NC(=O)OC(C)OC(=O)C(C)C)C(C)C)C2)C(C)C,VDDFYFCARPBVRN-BNGNXUGRSA-N,VDDFYFCARPBVRN-BNGNXUGRSA-N,standardized,1.6197887582883936,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-00E23781443AFBB9B1E7,IC50,biochemical_inhibition,1,1,0,1,1,0,0,5.628932137728263,5.628932137728263,5.628932137728263,2350.0,2350.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,PubChem,155567343,,2021,=,CN1CCC(Oc2cccc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)c2)CC1,CN1CCC(CC1)OC2=CC=CC(=C2)CN3CCC(CC3)NC4=C5C=C(SC5=NC=N4)CC(F)(F)F,CN1CCC(Oc2cccc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)c2)CC1,CN1CCC(Oc2cccc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)c2)CC1,FCWBZRZLXWVRLB-UHFFFAOYSA-N,FCWBZRZLXWVRLB-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-69B6B26B9F45D1509A0C,IC50,biochemical_binding,1,2,1,2,1,0,0,5.619788758288394,5.619788758288394,5.619788758288394,2400.0,2400.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5969404,Menin,2021,=,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccccc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccccc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccccc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccccc3)C2)CC1,MNGQIKMTYLJNRO-SRBHEWTHSA-N,MNGQIKMTYLJNRO-SRBHEWTHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-69B6B26B9F45D1509A0C,IC50,biochemical_inhibition,1,1,0,1,1,0,0,5.619788758288394,5.619788758288394,5.619788758288394,2400.0,2400.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,480337,Menin,,=,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccccc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(C1CCN(CC2CN(C2)c2ccccc2)CC1)c1ccccc1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccccc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccccc3)C2)CC1,MNGQIKMTYLJNRO-SRBHEWTHSA-N,MNGQIKMTYLJNRO-SRBHEWTHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-840734C0880BD661CE77,IC50,biochemical_binding,1,1,0,1,1,0,0,5.619788758288394,5.619788758288394,5.619788758288394,2400.0,2400.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL,CHEMBL3696181,Menin,2015,=,CC(C)c1cc2c(N3CCN(c4nnc(C(F)(F)F)s4)CC3)ncnc2s1,CC(C)c1cc2c(N3CCN(c4nnc(C(F)(F)F)s4)CC3)ncnc2s1,CC(C)c1cc2c(N3CCN(c4nnc(C(F)(F)F)s4)CC3)ncnc2s1,CC(C)c1cc2c(N3CCN(c4nnc(C(F)(F)F)s4)CC3)ncnc2s1,KBXPWJNRCSDHFW-UHFFFAOYSA-N,KBXPWJNRCSDHFW-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-840734C0880BD661CE77,IC50,biochemical_inhibition,1,2,1,2,1,0,0,5.619788758288394,5.619788758288394,5.619788758288394,2400.0,2400.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB;PubChem,152233,Menin,,=,CC(C)c1cc2c(N3CCN(c4nnc(C(F)(F)F)s4)CC3)ncnc2s1,CC(C)c1cc2c(ncnc2s1)N1CCN(CC1)c1nnc(s1)C(F)(F)F,CC(C)c1cc2c(N3CCN(c4nnc(C(F)(F)F)s4)CC3)ncnc2s1,CC(C)c1cc2c(N3CCN(c4nnc(C(F)(F)F)s4)CC3)ncnc2s1,KBXPWJNRCSDHFW-UHFFFAOYSA-N,KBXPWJNRCSDHFW-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-977651FE1C7684004EBE,IC50,biochemical_inhibition,1,1,0,1,1,0,0,5.619788758288394,5.619788758288394,5.619788758288394,2400.0,2400.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,480039,Menin,,=,O=S(=O)(c1ccc(OC2CC(N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,O=S(=O)(C1CC1)c1ccc(OC2C[C@@H](C2)N2CCC(CC2)C2(NCCc3ccccc23)C2CCCC2)cc1,O=S(=O)(c1ccc(OC2CC(N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,O=S(=O)(c1ccc(OC2CC(N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,DAIHYYRKXDJZEY-UHFFFAOYSA-N,DAIHYYRKXDJZEY-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-F1BF1A87A48C7FFDC529,IC50,biochemical_inhibition,1,2,1,2,1,0,0,5.619788758288394,5.619788758288394,5.619788758288394,2400.0,2400.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB;PubChem,554131,Histone-lysine N-methyltransferase 2A/Menin,,=,O=C([C@@H]1N[C@H]2C[C@@H]1C[C@@H]2OCc1ccccc1)N1CC2(C1)CN(c1c(C(F)(F)F)cnc3sc(CC(F)(F)F)cc13)C2,FC(F)(F)Cc1cc2c(N3CC4(CN(C4)C(=O)[C@@H]4N[C@H]5C[C@@H]4C[C@@H]5OCc4ccccc4)C3)c(cnc2s1)C(F)(F)F,O=C([C@@H]1N[C@H]2C[C@@H]1C[C@@H]2OCc1ccccc1)N1CC2(C1)CN(c1c(C(F)(F)F)cnc3sc(CC(F)(F)F)cc13)C2,O=C([C@@H]1N[C@H]2C[C@@H]1C[C@@H]2OCc1ccccc1)N1CC2(C1)CN(c1c(C(F)(F)F)cnc3sc(CC(F)(F)F)cc13)C2,VCGGKAFSZXGDJK-LMDOGRNLSA-N,VCGGKAFSZXGDJK-LMDOGRNLSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-9AB451B80BF4E04E2781,IC50,biochemical_binding,1,1,0,1,1,0,0,5.616184634019569,5.616184634019569,5.616184634019569,2420.0,2420.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531835,Menin,2026,=,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN(C(CCNC(C)=O)C(C)C)C2)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)OC2=C(N=CN=N2)N3CCC4(C3)CN(C4)C(CCNC(=O)C)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN(C(CCNC(C)=O)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN(C(CCNC(C)=O)C(C)C)C2)C(C)C,JUBAVUUSHQTHTO-UHFFFAOYSA-N,JUBAVUUSHQTHTO-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-FBA598C340B2023BE63F,IC50,biochemical_binding,1,1,0,1,1,0,0,5.614393726401688,5.614393726401688,5.614393726401688,2430.0,2430.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531450,Menin,2026,=,CC(C)[C@H](CCCN(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,CC(C)[C@H](CCCN(C)C)N1CC2(C1)CCN(C2)C3=C(N=NC=N3)OC4=C(C=C(C=C4)F)C(=O)N(C(C)C)C(C)C,CC(C)[C@H](CCCN(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,CC(C)[C@H](CCCN(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,JMYCKYHWTOYVCO-SANMLTNESA-N,JMYCKYHWTOYVCO-SANMLTNESA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
STR-58E1F68826F9425D265B,IC50,biochemical_inhibition,1,1,0,1,1,0,0,5.607654844638796,5.607654844638796,5.607654844638796,2468.0,2468.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,PubChem,172675548,Menin,2025,=,CCN(C(=O)c1cc(F)ccc1-n1c(C)c(C(=O)[C@@H]2CCN(C(=O)[C@H]3CCC4(CC4)N3)[C@@H](C)C2)c2ccncc21)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)N2C(=C(C3=C2C=NC=C3)C(=O)[C@@H]4CCN([C@H](C4)C)C(=O)[C@H]5CCC6(N5)CC6)C,CCN(C(=O)c1cc(F)ccc1-n1c(C)c(C(=O)[C@@H]2CCN(C(=O)[C@H]3CCC4(CC4)N3)[C@@H](C)C2)c2ccncc21)C(C)C,CCN(C(=O)c1cc(F)ccc1-n1c(C)c(C(=O)[C@@H]2CCN(C(=O)[C@H]3CCC4(CC4)N3)[C@@H](C)C2)c2ccncc21)C(C)C,NTBGOGXQABGJDI-VBANMALSSA-N,NTBGOGXQABGJDI-VBANMALSSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,weak_1uM_to_10uM,False,False
